table_id,version_id,display_name,description_as_pub,table_type,interpretation,generate,oid_table,section,anchor,owl_gen,contains_other,contains_unknown,deleted_values,new_values,case_insensitive,steward,v3_harmonization,v3_equivalent,where_used,status,v2codetable,v2codetablecomment,cs_oid,cs_version,vs_oid,audit_track,modification_date,width_col1,width_col2,width_col3,width_col4,binding,version_description,comment,version_introduced,vs_expansion
443,9,Provider Role,Provider Role,1,Art der Beziehung zum Leistungserbringer (Rolle),FALSE,2.16.840.1.113883.12.443,2.C.2.359,ch02c.html#Heading375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ROL-3,Active,prev version,,2.16.840.1.113883.18.283,3,2.16.840.1.113883.21.299,1,,,,,,,,,5,1
443,10,Provider Role,Provider Role,1,Art der Beziehung zum Leistungserbringer (Rolle),FALSE,2.16.840.1.113883.12.443,2.C.2.359,ch02c.html#Heading375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,ROL-3,,prev version,,2.16.840.1.113883.18.283,3,2.16.840.1.113883.21.299,1,,0,0,0,,,,,5,1
443,61,Provider role,Provider role,1,Art der Beziehung zum Leistungserbringer (Rolle),FALSE,2.16.840.1.113883.12.443,15.4.7.3,ch15.html#Heading105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.283,3,2.16.840.1.113883.21.299,1,,,,,,,,,5,1
443,81,Provider Role,Provider Role,1,Art der Beziehung zum Leistungserbringer (Rolle),FALSE,2.16.840.1.113883.12.443,15.4.7.3,ch15.html#Heading106,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ROL-3,Active,prev version,,2.16.840.1.113883.18.283,3,2.16.840.1.113883.21.299,1,,,,,,,,,5,1
443,91,Provider Role,Provider Role,1,Art der Beziehung zum Leistungserbringer (Rolle),FALSE,2.16.840.1.113883.12.443,2.C.2.359,ch02c.html#Heading375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ROL-3,Active,prev version,,2.16.840.1.113883.18.283,3,2.16.840.1.113883.21.299,1,,,,,,,,,5,1
443,92,Provider Role,Provider Role,1,Art der Beziehung zum Leistungserbringer (Rolle),FALSE,2.16.840.1.113883.12.443,2.C.2.359,ch02c.html#Heading375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,ROL-3,,prev version,,2.16.840.1.113883.18.283,3,2.16.840.1.113883.21.299,1,,0,0,0,,,,,5,1
443,630,Provider role,Provider role,,,FALSE,2.16.840.1.113883.12.443,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,0,,0,0,0,,,,,5,1
444,5,Name assembly order,Name assembly order,2,Anzeigereihenfolge der Namensbestandteile,FALSE,2.16.840.1.113883.12.444,2,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.284,1,2.16.840.1.113883.21.300,1,,,,,,universal,,,5,1
444,6,Name assembly order,Name assembly order,2,Anzeigereihenfolge der Namensbestandteile,FALSE,2.16.840.1.113883.12.444,2.A.55.19,ch02A.html#Heading347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.284,1,2.16.840.1.113883.21.300,1,,,,,,universal,,,5,1
444,7,Name assembly order,Name assembly order,2,Anzeigereihenfolge der Namensbestandteile,FALSE,2.16.840.1.113883.12.444,2.A.55.19,ch02a.html#Heading342,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.284,1,2.16.840.1.113883.21.300,1,,,,,,universal,,,5,1
444,8,Name Assembly Order,Name Assembly Order,2,Anzeigereihenfolge der Namensbestandteile,FALSE,2.16.840.1.113883.12.444,2.C.2.226,ch02c.html#Heading242,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,"PPN-19, XCN-18, XPN-11",Active,prev version,,2.16.840.1.113883.18.284,1,2.16.840.1.113883.21.300,1,,,,,,universal,,,5,1
444,9,Name Assembly Order,Name Assembly Order,2,Anzeigereihenfolge der Namensbestandteile,FALSE,2.16.840.1.113883.12.444,2.C.2.360,ch02c.html#Heading376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,"PPN-19, XCN-18, XPN-11",Active,prev version,,2.16.840.1.113883.18.284,1,2.16.840.1.113883.21.300,1,,,,,,universal,,,5,1
444,10,Name Assembly Order,Name Assembly Order,2,Anzeigereihenfolge der Namensbestandteile,FALSE,2.16.840.1.113883.12.444,2.C.2.360,ch02c.html#Heading376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,,,"PPN-19, XCN-18, XPN-11",,prev version,,2.16.840.1.113883.18.284,1,2.16.840.1.113883.21.300,1,,0,0,0,,universal,,,5,1
444,61,Name assembly order,Name assembly order,2,Anzeigereihenfolge der Namensbestandteile,FALSE,2.16.840.1.113883.12.444,2.A.1.55.1,ch02a.html#Heading347,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.284,1,2.16.840.1.113883.21.300,1,,,,,,universal,,,5,1
444,81,Name Assembly Order,Name Assembly Order,2,Anzeigereihenfolge der Namensbestandteile,FALSE,2.16.840.1.113883.12.444,2.C.2.226,ch02c.html#Heading240,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,"PPN-19, XCN-18, XPN-11",Active,prev version,,2.16.840.1.113883.18.284,1,2.16.840.1.113883.21.300,1,,,,,,universal,,,5,1
444,91,Name Assembly Order,Name Assembly Order,2,Anzeigereihenfolge der Namensbestandteile,FALSE,2.16.840.1.113883.12.444,2.C.2.360,ch02c.html#Heading376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,"PPN-19, XCN-18, XPN-11",Active,prev version,,2.16.840.1.113883.18.284,1,2.16.840.1.113883.21.300,1,,,,,,universal,,,5,1
444,92,Name Assembly Order,Name Assembly Order,2,Anzeigereihenfolge der Namensbestandteile,FALSE,2.16.840.1.113883.12.444,2.C.2.360,ch02c.html#Heading376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,,,"PPN.19, XCN.19, XPN.11",,prev version,,2.16.840.1.113883.18.284,1,2.16.840.1.113883.21.300,1,,0,0,0,,universal,,,5,1
445,5,Identity Reliability Code,Identity Reliability Code,1,Zuverlässigkeit der Identität,FALSE,2.16.840.1.113883.12.445,3,,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.285,1,2.16.840.1.113883.21.301,1,,,,,,example,,,5,1
445,6,Identity Reliability Code,Identity Reliability Code,1,Zuverlässigkeit der Identität,FALSE,2.16.840.1.113883.12.445,3.4.2.32,ch03.html#Heading112,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.285,1,2.16.840.1.113883.21.301,1,,,,,,example,,,5,1
445,7,Identity Reliability Code,Identity Reliability Code,1,Zuverlässigkeit der Identität,FALSE,2.16.840.1.113883.12.445,3.4.2.32,ch03.html#Heading112,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.285,1,2.16.840.1.113883.21.301,1,,,,,,example,,,5,1
445,8,Identity Reliability Code,Identity Reliability Code,1,Zuverlässigkeit der Identität,FALSE,2.16.840.1.113883.12.445,3.4.2.31,ch03.html#Heading109,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-32,Active,prev version,,2.16.840.1.113883.18.285,1,2.16.840.1.113883.21.301,1,,,,,,example,,,5,1
445,9,Identity Reliability Code,Identity Reliability Code,1,Zuverlässigkeit der Identität,FALSE,2.16.840.1.113883.12.445,2.C.2.361,ch02c.html#Heading377,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-32,Active,prev version,,2.16.840.1.113883.18.285,1,2.16.840.1.113883.21.301,1,,,,,,example,,,5,1
445,10,Identity Reliability Code,Identity Reliability Code,1,Zuverlässigkeit der Identität,FALSE,2.16.840.1.113883.12.445,2.C.2.361,ch02c.html#Heading377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,,,PID-32,,prev version,,2.16.840.1.113883.18.285,1,2.16.840.1.113883.21.301,1,,0,0,0,,example,,,5,1
445,61,Identity Reliability Code,Identity Reliability Code,1,Zuverlässigkeit der Identität,FALSE,2.16.840.1.113883.12.445,3.4.2.32,ch03.html#Heading112,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.285,1,2.16.840.1.113883.21.301,1,,,,,,example,,,5,1
445,81,Identity Reliability Code,Identity Reliability Code,1,Zuverlässigkeit der Identität,FALSE,2.16.840.1.113883.12.445,3.4.2.31,ch03.html#Heading109,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-32,Active,prev version,,2.16.840.1.113883.18.285,1,2.16.840.1.113883.21.301,1,,,,,,example,,,5,1
445,91,Identity Reliability Code,Identity Reliability Code,1,Zuverlässigkeit der Identität,FALSE,2.16.840.1.113883.12.445,2.C.2.361,ch02c.html#Heading377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-32,Active,prev version,,2.16.840.1.113883.18.285,1,2.16.840.1.113883.21.301,1,,,,,,example,,,5,1
445,92,Identity Reliability Code,Identity Reliability Code,1,Zuverlässigkeit der Identität,FALSE,2.16.840.1.113883.12.445,2.C.2.361,ch02c.html#Heading377,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,,,PID-32,,prev version,,2.16.840.1.113883.18.285,1,2.16.840.1.113883.21.301,1,,0,0,0,,example,,,5,1
445,540,Identity Reliable,,6,,FALSE,2.16.840.1.113883.12.445,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,0,,0,0,0,,,,,5,1
445,630,Identity Reliability Code,Identity Reliability Code,6,,FALSE,2.16.840.1.113883.12.445,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,0,,0,0,0,,,,,5,1
446,5,Species Code,Species Code,1,Spezies,FALSE,2.16.840.1.113883.12.446,3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
446,6,Species Code,Species Code,1,Spezies,FALSE,2.16.840.1.113883.12.446,3.4.2.35,ch03.html#Heading115,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
446,7,Species Code,Species Code,1,Spezies,FALSE,2.16.840.1.113883.12.446,3.4.2.35,ch03.html#Heading115,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
446,8,Species Code,Species Code,1,Spezies,FALSE,2.16.840.1.113883.12.446,3.4.2.34,ch03.html#Heading112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-35,Active,domain only,,,,,1,,,,,,,,,5,1
446,9,Species Code,Species Code,1,Spezies,FALSE,2.16.840.1.113883.12.446,2.C.2.362,ch02c.html#Heading378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-35,Active,domain only,,,,,1,,,,,,,,,5,1
446,10,Species Code,Species Code,1,Spezies,FALSE,2.16.840.1.113883.12.446,2.C.2.362,ch02c.html#Heading378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,,,PID-35,,domain only,,,,,1,,0,0,0,,,,,5,1
446,61,Species Code,Species Code,1,Spezies,FALSE,2.16.840.1.113883.12.446,3.4.2.35,ch03.html#Heading115,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
446,81,Species Code,Species Code,1,Spezies,FALSE,2.16.840.1.113883.12.446,3.4.2.34,ch03.html#Heading112,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-35,Active,domain only,,,,,1,,,,,,,,,5,1
446,91,Species Code,Species Code,1,Spezies,FALSE,2.16.840.1.113883.12.446,2.C.2.362,ch02c.html#Heading378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-35,Active,domain only,,,,,1,,,,,,,,,5,1
446,92,Species Code,Species Code,1,Spezies,FALSE,2.16.840.1.113883.12.446,2.C.2.362,ch02c.html#Heading378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,,,,,domain only,,,,,1,,0,0,0,,,,,5,1
447,5,Breed Code,Breed Code,1,Rasse/Zucht,FALSE,2.16.840.1.113883.12.447,3,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
447,6,Breed Code,Breed Code,1,Rasse/Zucht,FALSE,2.16.840.1.113883.12.447,3.4.2.36,ch03.html#Heading116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
447,7,Breed Code,Breed Code,1,Rasse/Zucht,FALSE,2.16.840.1.113883.12.447,3.4.2.36,ch03.html#Heading116,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
447,8,Breed Code,Breed Code,1,Rasse/Zucht,FALSE,2.16.840.1.113883.12.447,3.4.2.35,ch03.html#Heading113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-36,Deprecated as of v 2.8,domain only,,,,,1,,,,,,,,,5,1
447,9,Breed Code,Breed Code,1,Rasse/Zucht,FALSE,2.16.840.1.113883.12.447,2.C.2.363,ch02c.html#Heading379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-36,Deprecated as of v 2.8,domain only,,,,,1,,,,,,,,,5,1
447,10,Breed Code,Breed Code,1,Rasse/Zucht,FALSE,2.16.840.1.113883.12.447,2.C.2.363,ch02c.html#Heading379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,,,PID-36,,domain only,,,,,1,,0,0,0,,,,,5,1
447,61,Breed Code,Breed Code,1,Rasse/Zucht,FALSE,2.16.840.1.113883.12.447,3.4.2.36,ch03.html#Heading116,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
447,81,Breed Code,Breed Code,1,Rasse/Zucht,FALSE,2.16.840.1.113883.12.447,3.4.2.35,ch03.html#Heading113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-36,Deprecated as of v 2.8,domain only,,,,,1,,,,,,,,,5,1
447,91,Breed Code,Breed Code,1,Rasse/Zucht,FALSE,2.16.840.1.113883.12.447,2.C.2.363,ch02c.html#Heading379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,TBD,TBD,PID-36,Deprecated as of v 2.8,domain only,,,,,1,,,,,,,,,5,1
447,92,Breed Code,Breed Code,1,Rasse/Zucht,FALSE,2.16.840.1.113883.12.447,2.C.2.363,ch02c.html#Heading379,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PAFM,,,PID-36,,domain only,,,,,1,,0,0,0,,,,,5,1
448,5,Name context,Name context,1,Namenskontext,FALSE,2.16.840.1.113883.12.448,2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
448,6,Name context,Name context,1,Namenskontext,FALSE,2.16.840.1.113883.12.448,2.A.86.16,ch02A.html#Heading541,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
448,7,Name context,Name context,1,Namenskontext,FALSE,2.16.840.1.113883.12.448,2.A.55.17,ch02a.html#Heading340,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
448,8,Name Context,Name Context,1,Namenskontext,FALSE,2.16.840.1.113883.12.448,2.C.2.227,ch02c.html#Heading243,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,"PPN.17, XCN.16, XPN.9",Active,domain only,,,,,1,,,,,,,,,5,1
448,9,Name Context,Name Context,1,Namenskontext,FALSE,2.16.840.1.113883.12.448,2.C.2.364,ch02c.html#Heading380,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,"PPN.17, XCN.16, XPN.9",Active,domain only,,,,,1,,,,,,,,,5,1
448,10,Name Context,Name Context,1,Namenskontext,FALSE,2.16.840.1.113883.12.448,2.C.2.364,ch02c.html#Heading380,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,,,"PPN.17, XCN.16, XPN.9",,domain only,,,,,1,,0,0,0,,,,,5,1
448,61,Name context,Name context,1,Namenskontext,FALSE,2.16.840.1.113883.12.448,2.A.1.55.1,ch02a.html#Heading345,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
448,81,Name Context,Name Context,1,Namenskontext,FALSE,2.16.840.1.113883.12.448,2.C.2.227,ch02c.html#Heading241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,"PPN.17, XCN.16, XPN.9",Active,domain only,,,,,1,,,,,,,,,5,1
448,91,Name Context,Name Context,1,Namenskontext,FALSE,2.16.840.1.113883.12.448,2.C.2.364,ch02c.html#Heading380,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,TBD,TBD,"PPN.17, XCN.16, XPN.9",Active,domain only,,,,,1,,,,,,,,,5,1
448,92,Name Context,Name Context,1,Namenskontext,FALSE,2.16.840.1.113883.12.448,2.C.2.364,ch02c.html#Heading380,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,InM,,,"PPN.17, XCN.16, XPN.9",,domain only,,,,,1,,0,0,0,,,,,5,1
449,5,Conformance statements,Conformance statements,2,Conformance Statement,FALSE,2.16.840.1.113883.12.449,2,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,universal,,,5,1
450,5,Event type,Event type,2,Ereignistyp,FALSE,2.16.840.1.113883.12.450,13,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.286,1,2.16.840.1.113883.21.302,1,,,,,,universal,,,5,1
450,6,Event type,Event type,2,Ereignistyp,FALSE,2.16.840.1.113883.12.450,13.4.12.1,ch13.html#Heading229,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.286,1,2.16.840.1.113883.21.302,1,,,,,,universal,,,5,1
450,7,Event type,Event type,2,Ereignistyp,FALSE,2.16.840.1.113883.12.450,13.4.12.1,ch13.html#Heading229,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.286,1,2.16.840.1.113883.21.302,1,,,,,,universal,,,5,1
450,8,Event Type,Event Type,2,Ereignistyp,FALSE,2.16.840.1.113883.12.450,2.C.2.228,ch02c.html#Heading244,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,EQP-1,Active,prev version,,2.16.840.1.113883.18.286,1,2.16.840.1.113883.21.302,1,,,,,,universal,,,5,1
450,9,Event Type,Event Type,2,Ereignistyp,FALSE,2.16.840.1.113883.12.450,2.C.2.365,ch02c.html#Heading381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,EQP-1,Active,prev version,,2.16.840.1.113883.18.286,1,2.16.840.1.113883.21.302,1,,,,,,universal,,,5,1
450,10,Event Type,Event Type,2,Ereignistyp,FALSE,2.16.840.1.113883.12.450,2.C.2.365,ch02c.html#Heading381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,,,EQP-1,,prev version,,2.16.840.1.113883.18.286,1,2.16.840.1.113883.21.302,1,,0,0,0,,universal,,,5,1
450,61,Event type,Event type,2,Ereignistyp,FALSE,2.16.840.1.113883.12.450,13.4.12.1,ch13.html#Heading229,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.286,1,2.16.840.1.113883.21.302,1,,,,,,universal,,,5,1
450,81,Event Type,Event Type,2,Ereignistyp,FALSE,2.16.840.1.113883.12.450,13.4.12.0,ch13.html#Heading217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,EQP-1,Active,prev version,,2.16.840.1.113883.18.286,1,2.16.840.1.113883.21.302,1,,,,,,universal,,,5,1
450,91,Event Type,Event Type,2,Ereignistyp,FALSE,2.16.840.1.113883.12.450,2.C.2.365,ch02c.html#Heading381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,EQP-1,Active,prev version,,2.16.840.1.113883.18.286,1,2.16.840.1.113883.21.302,1,,,,,,universal,,,5,1
450,92,Event Type,Event Type,2,Ereignistyp,FALSE,2.16.840.1.113883.12.450,2.C.2.365,ch02c.html#Heading381,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,,,EQP-1,,prev version,,2.16.840.1.113883.18.286,1,2.16.840.1.113883.21.302,1,,0,0,0,,universal,,,5,1
451,5,Substance identifier,Substance identifier,1,ID der Substanz,FALSE,2.16.840.1.113883.12.451,13,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
451,6,Substance identifier,Substance identifier,1,ID der Substanz,FALSE,2.16.840.1.113883.12.451,13.4.4.1,ch13.html#Heading149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
451,7,Substance identifier,Substance identifier,1,ID der Substanz,FALSE,2.16.840.1.113883.12.451,13.4.4.1,ch13.html#Heading149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
451,8,Substance Identifier,Substance Identifier,1,ID der Substanz,FALSE,2.16.840.1.113883.12.451,2.C.2.229,ch02c.html#Heading245,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,INV-1,Active,domain only,,,,,1,,,,,,,,,5,1
451,9,Substance Identifier,Substance Identifier,1,ID der Substanz,FALSE,2.16.840.1.113883.12.451,2.C.2.366,ch02c.html#Heading382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,INV-1,Active,domain only,,,,,1,,,,,,,,,5,1
451,10,Substance Identifier,Substance Identifier,1,ID der Substanz,FALSE,2.16.840.1.113883.12.451,2.C.2.366,ch02c.html#Heading382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,,,INV-1,,domain only,,,,,1,,0,0,0,,,,,5,1
451,61,Substance identifier,Substance identifier,1,ID der Substanz,FALSE,2.16.840.1.113883.12.451,13.4.4.1,ch13.html#Heading149,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,domain only,,,,,1,,,,,,,,,5,1
451,81,Substance Identifier,Substance Identifier,1,ID der Substanz,FALSE,2.16.840.1.113883.12.451,13.4.4.0,ch13.html#Heading145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,INV-1,Active,domain only,,,,,1,,,,,,,,,5,1
451,91,Substance Identifier,Substance Identifier,1,ID der Substanz,FALSE,2.16.840.1.113883.12.451,2.C.2.366,ch02c.html#Heading382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,TBD,TBD,INV-1,Active,domain only,,,,,1,,,,,,,,,5,1
451,92,Substance Identifier,Substance Identifier,1,ID der Substanz,FALSE,2.16.840.1.113883.12.451,2.C.2.366,ch02c.html#Heading382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,OO,,,INV-1,,domain only,,,,,1,,0,0,0,,,,,5,1
452,5,Health care provider type code,Health care provider type code,2,Typ des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.452,15,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,new cs,,2.16.840.1.113883.18.287,1,2.16.840.1.113883.21.303,1,,,,,,universal,,,5,1
452,6,Health care provider type code,Health care provider type code,2,Typ des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.452,15.4.5.6,ch15.html#Heading80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.287,1,2.16.840.1.113883.21.303,1,,,,,,universal,,,5,1
452,7,Health care provider type code,Health care provider type code,2,Typ des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.452,15.4.5.6,ch15.html#Heading80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.287,1,2.16.840.1.113883.21.303,1,,,,,,universal,,,5,1
452,8,Health Care Provider Type Code,Health Care Provider Type Code,2,Typ des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.452,15.4.5.6,ch15.html#Heading80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ORG-6,Active,prev version,,2.16.840.1.113883.18.287,1,2.16.840.1.113883.21.303,1,,,,,,universal,,,5,1
452,9,Health Care Provider Type Code,Health Care Provider Type Code,2,Typ des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.452,2.C.2.367,ch02c.html#Heading383,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ORG-6,Active,prev version,,2.16.840.1.113883.18.287,1,2.16.840.1.113883.21.303,1,,,,,,universal,,,5,1
452,10,Health Care Provider Type Code,Health Care Provider Type Code,2,Typ des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.452,2.C.2.367,ch02c.html#Heading383,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,ORG-6,,prev version,,2.16.840.1.113883.18.287,1,2.16.840.1.113883.21.303,1,,0,0,0,,universal,,,5,1
452,61,Health care provider type code,Health care provider type code,2,Typ des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.452,15.4.5.6,ch15.html#Heading80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,prev version,,2.16.840.1.113883.18.287,1,2.16.840.1.113883.21.303,1,,,,,,universal,,,5,1
452,81,Health Care Provider Type Code,Health Care Provider Type Code,2,Typ des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.452,15.4.5.6,ch15.html#Heading80,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ORG-6,Active,prev version,,2.16.840.1.113883.18.287,1,2.16.840.1.113883.21.303,1,,,,,,universal,,,5,1
452,91,Health Care Provider Type Code,Health Care Provider Type Code,2,Typ des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.452,2.C.2.367,ch02c.html#Heading383,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,TBD,TBD,ORG-6,Active,prev version,,2.16.840.1.113883.18.287,1,2.16.840.1.113883.21.303,1,,,,,,universal,,,5,1
452,92,Health Care Provider Type Code,Health Care Provider Type Code,2,Typ des Gesundheitsdienstleisters,FALSE,2.16.840.1.113883.12.452,2.C.2.367,ch02c.html#Heading383,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,PA,,,ORG-6,,prev version,,2.16.840.1.113883.18.287,1,2.16.840.1.113883.21.303,1,,0,0,0,,universal,,,5,1
