seg_code,version_id,description,interpretation,function_area,generate,last_field_repeatable,visible,section,anchor,owl_gen
RDF,6,Table Row Definition,Zeilenbeschreibung bei tabellarischen Abfragen,,FALSE,FALSE,TRUE,5.5.7,ch05.html#Heading94,FALSE
RDF,7,Table Row Definition,Zeilenbeschreibung bei tabellarischen Abfragen,,FALSE,FALSE,TRUE,5.5.7,ch05.html#Heading94,FALSE
RDF,8,Table Row Definition,Zeilenbeschreibung bei tabellarischen Abfragen,,FALSE,FALSE,TRUE,5.5.7,ch05.html#Heading83,FALSE
RDF,9,Table Row Definition,Zeilenbeschreibung bei tabellarischen Abfragen,,FALSE,FALSE,TRUE,5.5.7,ch05.html#Heading94,FALSE
RDF,61,Table Row Definition,Zeilenbeschreibung bei tabellarischen Abfragen,,FALSE,FALSE,TRUE,5.5.7,ch05.html#Heading94,FALSE
RDF,81,Table Row Definition,Zeilenbeschreibung bei tabellarischen Abfragen,,FALSE,FALSE,TRUE,5.5.7,ch05.html#Heading83,FALSE
RDF,91,Table Row Definition,Zeilenbeschreibung bei tabellarischen Abfragen,,FALSE,FALSE,TRUE,5.5.7,ch05.html#Heading94,FALSE
RDF,92,Table Row Definition,Zeilenbeschreibung bei tabellarischen Abfragen,,FALSE,FALSE,TRUE,5.5.7,ch05.html#Heading94,FALSE
RDT,3,Table Row Data,Tabellenzeile bei Antworten zu tabellarischen Abfragen,,FALSE,TRUE,TRUE,2.24.19,ch2.htm#Heading442,FALSE
RDT,4,RDT - table row data segment,Tabellenzeile bei Antworten zu tabellarischen Abfragen,,FALSE,TRUE,TRUE,2.24.19,ch2.html#Heading541,FALSE
RDT,5,Table Row Data,Tabellenzeile bei Antworten zu tabellarischen Abfragen,,FALSE,TRUE,TRUE,5.5.8,ch05.htm#Heading97,FALSE
RDT,6,Table Row Data,Tabellenzeile bei Antworten zu tabellarischen Abfragen,,FALSE,TRUE,TRUE,5.5.8,ch05.html#Heading98,FALSE
RDT,7,Table Row Data,Tabellenzeile bei Antworten zu tabellarischen Abfragen,,FALSE,TRUE,TRUE,5.5.8,ch05.html#Heading98,FALSE
RDT,8,Table Row Data,Tabellenzeile bei Antworten zu tabellarischen Abfragen,,FALSE,TRUE,TRUE,5.5.8,ch05.html#Heading86,FALSE
RDT,9,Table Row Data,Tabellenzeile bei Antworten zu tabellarischen Abfragen,,FALSE,TRUE,TRUE,5.5.8,ch05.html#Heading98,FALSE
RDT,61,Table Row Data,Tabellenzeile bei Antworten zu tabellarischen Abfragen,,FALSE,TRUE,TRUE,5.5.8,ch05.html#Heading98,FALSE
RDT,81,Table Row Data,Tabellenzeile bei Antworten zu tabellarischen Abfragen,,FALSE,TRUE,TRUE,5.5.8,ch05.html#Heading86,FALSE
RDT,91,Table Row Data,Tabellenzeile bei Antworten zu tabellarischen Abfragen,,FALSE,TRUE,TRUE,5.5.8,ch05.html#Heading98,FALSE
RDT,92,Table Row Data,Tabellenzeile bei Antworten zu tabellarischen Abfragen,,FALSE,TRUE,TRUE,5.5.8,ch05.html#Heading98,FALSE
REL,7,Clinical Relationship Segment,Verknüpfung klinischer Informationen,,FALSE,FALSE,TRUE,12.4.5,ch12.html#Heading114,FALSE
REL,8,Clinical Relationship Segment,Verknüpfung klinischer Informationen,,FALSE,FALSE,TRUE,12.4.5,ch12.html#Heading107,FALSE
REL,9,Clinical Relationship Segment,Verknüpfung klinischer Informationen,,FALSE,FALSE,TRUE,12.4.5,ch12.html#Heading114,FALSE
REL,81,Clinical Relationship Segment,Verknüpfung klinischer Informationen,,FALSE,FALSE,TRUE,12.4.5,ch12.html#Heading107,FALSE
REL,91,Clinical Relationship Segment,Verknüpfung klinischer Informationen,,FALSE,FALSE,TRUE,12.4.5,ch12.html#Heading114,FALSE
REL,92,Clinical Relationship Segment,Verknüpfung klinischer Informationen,,FALSE,FALSE,TRUE,12.4.5,ch12.html#Heading114,FALSE
RF1,3,Referral Information Segment,Überweisung (eines Patienten),,FALSE,FALSE,TRUE,11.5.1,ch11.htm#Heading46,FALSE
RF1,4,Referral Infomation,Überweisung (eines Patienten),,FALSE,FALSE,TRUE,11.5.1,ch11.html#Heading53,FALSE
RF1,5,Referral Information,Überweisung (eines Patienten),,FALSE,FALSE,TRUE,11.6.1,ch11.htm#Heading54,FALSE
RF1,6,Referral Information,Überweisung (eines Patienten),,FALSE,FALSE,TRUE,11.6.1,ch11.html#Heading54,FALSE
RF1,7,Referral Information,Überweisung (eines Patienten),,FALSE,FALSE,TRUE,11.6.1,ch11.html#Heading54,FALSE
RF1,8,Referral Information,Überweisung (eines Patienten),,FALSE,FALSE,TRUE,11.8.1,ch11.html#Heading62,FALSE
RF1,9,Referral Information,Überweisung (eines Patienten),,FALSE,FALSE,TRUE,11.8.1,ch11.html#Heading65,FALSE
RF1,61,Referral Information,Überweisung (eines Patienten),,FALSE,FALSE,TRUE,11.6.1,ch11.html#Heading54,FALSE
RF1,81,Referral Information,Überweisung (eines Patienten),,FALSE,FALSE,TRUE,11.7.1,ch11.html#Heading61,FALSE
RF1,91,Referral Information,Überweisung (eines Patienten),,FALSE,FALSE,TRUE,11.8.1,ch11.html#Heading65,FALSE
RF1,92,Referral Information,Überweisung (eines Patienten),,FALSE,FALSE,TRUE,11.8.1,ch11.html#Heading65,FALSE
RFI,7,Request for Information,Informationsanforderung,,FALSE,FALSE,TRUE,16.4.1,ch16.html#Heading23,FALSE
RFI,8,Request for Information,Informationsanforderung,,FALSE,FALSE,TRUE,16.4.1,ch16.html#Heading23,FALSE
RFI,9,Request for Information,Informationsanforderung,,FALSE,FALSE,TRUE,16.4.1,ch16.html#Heading23,FALSE
RFI,81,Request for Information,Informationsanforderung,,FALSE,FALSE,TRUE,16.4.1,ch16.html#Heading23,FALSE
RFI,91,Request for Information,Informationsanforderung,,FALSE,FALSE,TRUE,16.4.1,ch16.html#Heading23,FALSE
RFI,92,Request for Information,Informationsanforderung,,FALSE,FALSE,TRUE,16.4.1,ch16.html#Heading23,FALSE
RGS,3,Resource Group,Gruppierung von Ressourcen,,FALSE,FALSE,TRUE,10.5.3,ch10.htm#Heading119,FALSE
RGS,4,RGS - resource group segment,Gruppierung von Ressourcen,,FALSE,FALSE,TRUE,10.5.3,ch10.html#Heading126,FALSE
RGS,5,Resource Group,Gruppierung von Ressourcen,,FALSE,FALSE,TRUE,10.6.3,ch10.htm#Heading131,FALSE
RGS,6,Resource Group,Gruppierung von Ressourcen,,FALSE,FALSE,TRUE,10.6.3,ch10.html#Heading131,FALSE
RGS,7,Resource Group,Gruppierung von Ressourcen,,FALSE,FALSE,TRUE,10.6.3,ch10.html#Heading131,FALSE
RGS,8,Resource Group,Gruppierung von Ressourcen,,FALSE,FALSE,TRUE,10.6.3,ch10.html#Heading125,FALSE
RGS,9,Resource Group,Gruppierung von Ressourcen,,FALSE,FALSE,TRUE,10.6.3,ch10.html#Heading132,FALSE
RGS,61,Resource Group,Gruppierung von Ressourcen,,FALSE,FALSE,TRUE,10.6.3,ch10.html#Heading131,FALSE
RGS,81,Resource Group,Gruppierung von Ressourcen,,FALSE,FALSE,TRUE,10.6.3,ch10.html#Heading125,FALSE
RGS,91,Resource Group,Gruppierung von Ressourcen,,FALSE,FALSE,TRUE,10.6.3,ch10.html#Heading132,FALSE
RGS,92,Resource Group,Gruppierung von Ressourcen,,FALSE,FALSE,TRUE,10.6.3,ch10.html#Heading132,FALSE
RMI,5,Risk Management Incident,Risikomanagement von Zwischenfällen,,FALSE,FALSE,TRUE,6.5.14,ch06.htm#Heading381,FALSE
RMI,6,Risk Management Incident,Risikomanagement von Zwischenfällen,,FALSE,FALSE,TRUE,6.5.14,ch06.html#Heading398,FALSE
RMI,7,Risk Management Incident,Risikomanagement von Zwischenfällen,,FALSE,FALSE,TRUE,6.5.14,ch06.html#Heading428,FALSE
RMI,8,Risk Management Incident,Risikomanagement von Zwischenfällen,,FALSE,FALSE,TRUE,6.5.14,ch06.html#Heading432,FALSE
RMI,9,Risk Management Incident,Risikomanagement von Zwischenfällen,,FALSE,FALSE,TRUE,6.5.14,ch06.html#Heading449,FALSE
RMI,61,Risk Management Incident,Risikomanagement von Zwischenfällen,,FALSE,FALSE,TRUE,6.5.14,ch06.html#Heading398,FALSE
RMI,81,Risk Management Incident,Risikomanagement von Zwischenfällen,,FALSE,FALSE,TRUE,6.5.14,ch06.html#Heading432,FALSE
RMI,91,Risk Management Incident,Risikomanagement von Zwischenfällen,,FALSE,FALSE,TRUE,6.5.14,ch06.html#Heading449,FALSE
RMI,92,Risk Management Incident,Risikomanagement von Zwischenfällen,,FALSE,FALSE,TRUE,6.5.14,ch06.html#Heading449,FALSE
ROL,3,Role,Rollenbeschreibung,,FALSE,FALSE,TRUE,12.3.3,ch12.htm#Heading86,FALSE
ROL,4,Role,Rollenbeschreibung,,FALSE,FALSE,TRUE,12.3.3,ch12.html#Heading92,FALSE
ROL,5,Role,Rollenbeschreibung,,FALSE,FALSE,TRUE,12.4.3,ch12.htm#Heading93,FALSE
ROL,6,Role,Rollenbeschreibung,,FALSE,FALSE,TRUE,15.4.7,ch15.html#Heading101,FALSE
ROL,7,Role,Rollenbeschreibung,,FALSE,FALSE,TRUE,15.4.7,ch15.html#Heading101,TRUE
ROL,8,Role,Rollenbeschreibung,,FALSE,FALSE,TRUE,15.4.7,ch15.html#Heading102,FALSE
ROL,9,Role,Rollenbeschreibung,,FALSE,FALSE,TRUE,15.4.7,ch15.html#Heading102,FALSE
ROL,61,Role,Rollenbeschreibung,,FALSE,FALSE,TRUE,15.4.7,ch15.html#Heading101,FALSE
ROL,81,Role,Rollenbeschreibung,,FALSE,FALSE,TRUE,15.4.7,ch15.html#Heading102,FALSE
ROL,91,Role,Rollenbeschreibung,,FALSE,FALSE,TRUE,15.4.7,ch15.html#Heading102,FALSE
ROL,92,Role,Rollenbeschreibung,,FALSE,FALSE,TRUE,15.4.7,ch15.html#Heading102,FALSE
RQ1,2,REQUISITION DETAIL-!,Details zu externen Bestellungen,,FALSE,FALSE,TRUE,4.7.2,hl7chp4.html#Heading119,FALSE
RQ1,3,Requisition detail-1 segment,Details zu externen Bestellungen,,FALSE,FALSE,TRUE,4.7.2,ch4.htm#Heading134,FALSE
RQ1,4,RQ1 - requisition detail-1 segment,Details zu externen Bestellungen,,FALSE,FALSE,TRUE,4.7.2,ch4.html#Heading156,FALSE
RQ1,5,Requisition Detail-1,Details zu externen Bestellungen,,FALSE,FALSE,TRUE,4.11.2,ch04.htm#Heading174,FALSE
RQ1,6,Requisition Detail-1,Details zu externen Bestellungen,,FALSE,FALSE,TRUE,4.11.2,ch04.html#Heading205,FALSE
RQ1,7,Requisition Detail-1,Details zu externen Bestellungen,,FALSE,FALSE,TRUE,4.11.2,ch04.html#Heading208,FALSE
RQ1,8,Requisition Detail-1,Details zu externen Bestellungen,,FALSE,FALSE,TRUE,4.11.2,ch04.html#Heading202,FALSE
RQ1,9,Requisition Detail-1,Details zu externen Bestellungen,,FALSE,FALSE,TRUE,4.11.2,ch04.html#Heading217,FALSE
RQ1,61,Requisition Detail-1,Details zu externen Bestellungen,,FALSE,FALSE,TRUE,4.11.2,ch04.html#Heading207,FALSE
RQ1,81,Requisition Detail-1,Details zu externen Bestellungen,,FALSE,FALSE,TRUE,4.10.2,ch04.html#Heading202,FALSE
RQ1,91,Requisition Detail-1,Details zu externen Bestellungen,,FALSE,FALSE,TRUE,4.11.2,ch04.html#Heading229,FALSE
RQ1,92,Requisition Detail-1,Details zu externen Bestellungen,,FALSE,FALSE,TRUE,4.11.2,ch04.html#Heading229,FALSE
RQD,2,REQUISITION DETAIL,Allgemeine Bestellinformationen,,FALSE,FALSE,TRUE,4.7.1,hl7chp4.html#Heading108,FALSE
RQD,3,Requisition detail,Allgemeine Bestellinformationen,,FALSE,FALSE,TRUE,4.7.1,ch4.htm#Heading123,FALSE
RQD,4,RQD - requisition detail segment,Allgemeine Bestellinformationen,,FALSE,FALSE,TRUE,4.7.1,ch4.html#Heading144,FALSE
RQD,5,Requisition Detail,Allgemeine Bestellinformationen,,FALSE,FALSE,TRUE,4.11.1,ch04.htm#Heading162,FALSE
RQD,6,Requisition Detail,Allgemeine Bestellinformationen,,FALSE,FALSE,TRUE,4.11.1,ch04.html#Heading193,FALSE
RQD,7,Requisition Detail,Allgemeine Bestellinformationen,,FALSE,FALSE,TRUE,4.11.1,ch04.html#Heading196,FALSE
RQD,8,Requisition Detail,Allgemeine Bestellinformationen,,FALSE,FALSE,TRUE,4.11.1,ch04.html#Heading191,FALSE
RQD,9,Requisition Detail,Allgemeine Bestellinformationen,,FALSE,FALSE,TRUE,4.11.1,ch04.html#Heading205,FALSE
RQD,61,Requisition Detail,Allgemeine Bestellinformationen,,FALSE,FALSE,TRUE,4.11.1,ch04.html#Heading195,FALSE
RQD,81,Requisition Detail,Allgemeine Bestellinformationen,,FALSE,FALSE,TRUE,4.10.1,ch04.html#Heading191,FALSE
RQD,91,Requisition Detail,Allgemeine Bestellinformationen,,FALSE,FALSE,TRUE,4.11.1,ch04.html#Heading217,FALSE
RQD,92,Requisition Detail,Allgemeine Bestellinformationen,,FALSE,FALSE,TRUE,4.11.1,ch04.html#Heading217,FALSE
RX1,1,PHARMACY ORDER,veraltet,ORD,FALSE,FALSE,TRUE,,,FALSE
RXA,2,PHARMACY AADMINISTRATION,Informationen zur Medikation,,FALSE,FALSE,TRUE,4.8.14,hl7chp4.html#Heading222,FALSE
RXA,3,Pharmacy administration segment,Informationen zur Medikation,,FALSE,FALSE,TRUE,4.8.14,ch4.htm#Heading265,FALSE
RXA,4,RXA - pharmacy/treatment administration segment,Informationen zur Medikation,,FALSE,FALSE,TRUE,4.13,ch4.html#Heading340,FALSE
RXA,5,Pharmacy/Treatment Administration,Informationen zur Medikation,,FALSE,FALSE,TRUE,4.14.7,ch04.htm#Heading333,FALSE
RXA,6,Pharmacy/Treatment Administration,Informationen zur Medikation,,FALSE,FALSE,TRUE,4.14.7,ch04.html#Heading399,FALSE
RXA,7,Pharmacy/Treatment Administration,Informationen zur Medikation,,FALSE,FALSE,TRUE,4.14.7,ch04.html#Heading413,FALSE
RXA,8,Pharmacy/Treatment Administration,Informationen zur Medikation,,FALSE,FALSE,TRUE,4.A.4.6,ch04a.html#Heading194,FALSE
RXA,9,Pharmacy/Treatment Administration,Informationen zur Medikation,,FALSE,FALSE,TRUE,4.A.7,ch04a.html#Heading207,FALSE
RXA,61,Pharmacy/Treatment Administration,Informationen zur Medikation,,FALSE,FALSE,TRUE,4.14.7,ch04.html#Heading401,FALSE
RXA,81,Pharmacy/Treatment Administration,Informationen zur Medikation,,FALSE,FALSE,TRUE,4.A.7,ch04a.html#Heading193,FALSE
RXA,91,Pharmacy/Treatment Administration,Informationen zur Medikation,,FALSE,FALSE,TRUE,4.A.7,ch04a.html#Heading207,FALSE
RXA,92,Pharmacy/Treatment Administration,Informationen zur Medikation,,FALSE,FALSE,TRUE,4.A.7,ch04a.html#Heading207,FALSE
RXC,2,PHARMACY COMPONENT ORDER,Informationen zu Medikamentenbestandteilen,,FALSE,FALSE,TRUE,4.8.4,hl7chp4.html#Heading153,FALSE
RXC,3,Pharmacy component order segment,Informationen zu Medikamentenbestandteilen,,FALSE,FALSE,TRUE,4.8.4,ch4.htm#Heading173,FALSE
RXC,4,RXC - pharmacy/treatment component order segment,Informationen zu Medikamentenbestandteilen,,FALSE,FALSE,TRUE,4.8.4,ch4.html#Heading200,FALSE
RXC,5,Pharmacy/Treatment Component Order,Informationen zu Medikamentenbestandteilen,,FALSE,FALSE,TRUE,4.14.3,ch04.htm#Heading238,FALSE
RXC,6,Pharmacy/Treatment Component Order,Informationen zu Medikamentenbestandteilen,,FALSE,FALSE,TRUE,4.14.3,ch04.html#Heading279,FALSE
RXC,7,Pharmacy/Treatment Component Order,Informationen zu Medikamentenbestandteilen,,FALSE,FALSE,TRUE,4.14.3,ch04.html#Heading289,FALSE
RXC,8,Pharmacy/Treatment Component Order,Informationen zu Medikamentenbestandteilen,,FALSE,FALSE,TRUE,4.A.4.2,ch04a.html#Heading72,FALSE
RXC,9,Pharmacy/Treatment Component Order,Informationen zu Medikamentenbestandteilen,,FALSE,FALSE,TRUE,4.A.3,ch04a.html#Heading75,FALSE
RXC,61,Pharmacy/Treatment Component Order,Informationen zu Medikamentenbestandteilen,,FALSE,FALSE,TRUE,4.14.3,ch04.html#Heading281,FALSE
RXC,81,Pharmacy/Treatment Component Order,Informationen zu Medikamentenbestandteilen,,FALSE,FALSE,TRUE,4.A.3,ch04a.html#Heading71,FALSE
RXC,91,Pharmacy/Treatment Component Order,Informationen zu Medikamentenbestandteilen,,FALSE,FALSE,TRUE,4.A.3,ch04a.html#Heading75,FALSE
RXC,92,Pharmacy/Treatment Component Order,Informationen zu Medikamentenbestandteilen,,FALSE,FALSE,TRUE,4.A.3,ch04a.html#Heading75,FALSE
RXD,2,PHARMACY DISPENSE,Informationen zur Medikamentengabe,,FALSE,FALSE,TRUE,4.8.10,hl7chp4.html#Heading187,FALSE
RXD,3,Pharmacy dispense segment,Informationen zur Medikamentengabe,,FALSE,FALSE,TRUE,4.8.10,ch4.htm#Heading215,FALSE
RXD,4,RXD - pharmacy/treatment dispense segment,Informationen zur Medikamentengabe,,FALSE,FALSE,TRUE,4.8.10,ch4.html#Heading244,FALSE
RXD,5,Pharmacy/Treatment Dispense,Informationen zur Medikamentengabe,,FALSE,FALSE,TRUE,4.14.5,ch04.htm#Heading280,FALSE
RXD,6,Pharmacy/Treatment Dispense,Informationen zur Medikamentengabe,,FALSE,FALSE,TRUE,4.14.5,ch04.html#Heading336,FALSE
RXD,7,Pharmacy/Treatment Dispense,Informationen zur Medikamentengabe,,FALSE,FALSE,TRUE,4.14.5,ch04.html#Heading346,FALSE
RXD,8,Pharmacy/Treatment Dispense,Informationen zur Medikamentengabe,,FALSE,FALSE,TRUE,4.A.4.4,ch04a.html#Heading128,FALSE
RXD,9,Pharmacy/Treatment Dispense,Informationen zur Medikamentengabe,,FALSE,FALSE,TRUE,4.A.5,ch04a.html#Heading135,FALSE
RXD,61,Pharmacy/Treatment Dispense,Informationen zur Medikamentengabe,,FALSE,FALSE,TRUE,4.14.5,ch04.html#Heading338,FALSE
RXD,81,Pharmacy/Treatment Dispense,Informationen zur Medikamentengabe,,FALSE,FALSE,TRUE,4.A.5,ch04a.html#Heading127,FALSE
RXD,91,Pharmacy/Treatment Dispense,Informationen zur Medikamentengabe,,FALSE,FALSE,TRUE,4.A.5,ch04a.html#Heading135,FALSE
RXD,92,Pharmacy/Treatment Dispense,Informationen zur Medikamentengabe,,FALSE,FALSE,TRUE,4.A.5,ch04a.html#Heading135,FALSE
RXE,2,PHARMACY ENCODED ORDER,Informationen zum Medikament,,FALSE,FALSE,TRUE,4.8.7,hl7chp4.html#Heading160,FALSE
RXE,3,Pharmacy encoded order segment,Informationen zum Medikament,,FALSE,FALSE,TRUE,4.8.7,ch4.htm#Heading182,FALSE
RXE,4,RXE - pharmacy/treatment encoded order segment,Informationen zum Medikament,,FALSE,FALSE,TRUE,4.8.7,ch4.html#Heading210,FALSE
RXE,5,Pharmacy/Treatment Encoded Order,Informationen zum Medikament,,FALSE,FALSE,TRUE,4.14.4,ch04.htm#Heading247,FALSE
RXE,6,Pharmacy/Treatment Encoded Order,Informationen zum Medikament,,FALSE,FALSE,TRUE,4.14.4,ch04.html#Heading290,FALSE
RXE,7,Pharmacy/Treatment Encoded Order,Informationen zum Medikament,,FALSE,FALSE,TRUE,4.14.4,ch04.html#Heading300,FALSE
RXE,8,Pharmacy/Treatment Encoded Order,Informationen zum Medikament,,FALSE,FALSE,TRUE,4.A.4.3,ch04a.html#Heading82,FALSE
RXE,9,Pharmacy/Treatment Encoded Order,Informationen zum Medikament,,FALSE,FALSE,TRUE,4.A.4,ch04a.html#Heading88,FALSE
RXE,61,Pharmacy/Treatment Encoded Order,Informationen zum Medikament,,FALSE,FALSE,TRUE,4.14.4,ch04.html#Heading292,FALSE
RXE,81,Pharmacy/Treatment Encoded Order,Informationen zum Medikament,,FALSE,FALSE,TRUE,4.A.4,ch04a.html#Heading81,FALSE
RXE,91,Pharmacy/Treatment Encoded Order,Informationen zum Medikament,,FALSE,FALSE,TRUE,4.A.4,ch04a.html#Heading88,FALSE
RXE,92,Pharmacy/Treatment Encoded Order,Informationen zum Medikament,,FALSE,FALSE,TRUE,4.A.4,ch04a.html#Heading88,FALSE
RXG,2,PHARMACY GIVE,Verordnung - Verabreichungsinformationen,,FALSE,FALSE,TRUE,4.8.12,hl7chp4.html#Heading204,FALSE
RXG,3,Pharmacy give segment,Verordnung - Verabreichungsinformationen,,FALSE,FALSE,TRUE,4.8.12,ch4.htm#Heading241,FALSE
RXG,4,RXG - pharmacy/treatment give segment,Verordnung - Verabreichungsinformationen,,FALSE,FALSE,TRUE,4.8.12,ch4.html#Heading271,FALSE
RXG,5,Pharmacy/Treatment Give,Verordnung - Verabreichungsinformationen,,FALSE,FALSE,TRUE,4.14.6,ch04.htm#Heading309,FALSE
RXG,6,Pharmacy/Treatment Give,Verordnung - Verabreichungsinformationen,,FALSE,FALSE,TRUE,4.14.6,ch04.html#Heading371,FALSE
RXG,7,Pharmacy/Treatment Give,Verordnung - Verabreichungsinformationen,,FALSE,FALSE,TRUE,4.14.6,ch04.html#Heading381,FALSE
RXG,8,Pharmacy/Treatment Give,Verordnung - Verabreichungsinformationen,,FALSE,FALSE,TRUE,4.A.4.5,ch04a.html#Heading163,FALSE
RXG,9,Pharmacy/Treatment Give,Verordnung - Verabreichungsinformationen,,FALSE,FALSE,TRUE,4.A.6,ch04a.html#Heading172,FALSE
RXG,61,Pharmacy/Treatment Give,Verordnung - Verabreichungsinformationen,,FALSE,FALSE,TRUE,4.14.6,ch04.html#Heading373,FALSE
RXG,81,Pharmacy/Treatment Give,Verordnung - Verabreichungsinformationen,,FALSE,FALSE,TRUE,4.A.6,ch04a.html#Heading162,FALSE
RXG,91,Pharmacy/Treatment Give,Verordnung - Verabreichungsinformationen,,FALSE,FALSE,TRUE,4.A.6,ch04a.html#Heading172,FALSE
RXG,92,Pharmacy/Treatment Give,Verordnung - Verabreichungsinformationen,,FALSE,FALSE,TRUE,4.A.6,ch04a.html#Heading172,FALSE
RXO,2,PHARMACY PRESCRIPTION ORDER,Verordnung,,FALSE,FALSE,TRUE,4.8.2,hl7chp4.html#Heading130,FALSE
RXO,3,Pharmacy prescription order segment,Verordnung,,FALSE,FALSE,TRUE,4.8.2,ch4.htm#Heading145,FALSE
RXO,4,RXO - pharmacy/treatment order segment,Verordnung,,FALSE,FALSE,TRUE,4.8.2,ch4.html#Heading168,FALSE
RXO,5,Pharmacy/Treatment Order,Verordnung,,FALSE,FALSE,TRUE,4.14.1,ch04.htm#Heading205,FALSE
RXO,6,Pharmacy/Treatment Order,Verordnung,,FALSE,FALSE,TRUE,4.14.1,ch04.html#Heading241,FALSE
RXO,7,Pharmacy/Treatment Order,Verordnung,,FALSE,FALSE,TRUE,4.14.1,ch04.html#Heading244,FALSE
RXO,8,Pharmacy/Treatment Order,Verordnung,,FALSE,FALSE,TRUE,4.A.4.0,ch04a.html#Heading28,FALSE
RXO,9,Pharmacy/Treatment Order,Verordnung,,FALSE,FALSE,TRUE,4.A.1,ch04a.html#Heading29,FALSE
RXO,61,Pharmacy/Treatment Order,Verordnung,,FALSE,FALSE,TRUE,4.14.1,ch04.html#Heading243,FALSE
RXO,81,Pharmacy/Treatment Order,Verordnung,,FALSE,FALSE,TRUE,4.A.1,ch04a.html#Heading27,FALSE
RXO,91,Pharmacy/Treatment Order,Verordnung,,FALSE,FALSE,TRUE,4.A.1,ch04a.html#Heading29,FALSE
RXO,92,Pharmacy/Treatment Order,Verordnung,,FALSE,FALSE,TRUE,4.A.1,ch04a.html#Heading29,FALSE
RXR,2,PHARMACY ROUTE,Verordnung - Applikationsart/-ort,,FALSE,FALSE,TRUE,4.8.3,hl7chp4.html#Heading148,FALSE
RXR,3,Pharmacy route segment,Verordnung - Applikationsart/-ort,,FALSE,FALSE,TRUE,4.8.3,ch4.htm#Heading168,FALSE
RXR,4,RXR - pharmacy/treatment route segment,Verordnung - Applikationsart/-ort,,FALSE,FALSE,TRUE,4.8.3,ch4.html#Heading193,FALSE
RXR,5,Pharmacy/Treatment Route,Verordnung - Applikationsart/-ort,,FALSE,FALSE,TRUE,4.14.2,ch04.htm#Heading231,FALSE
RXR,6,Pharmacy/Treatment Route,Verordnung - Applikationsart/-ort,,FALSE,FALSE,TRUE,4.14.2,ch04.html#Heading271,FALSE
RXR,7,Pharmacy/Treatment Route,Verordnung - Applikationsart/-ort,,FALSE,FALSE,TRUE,4.14.2,ch04.html#Heading281,FALSE
RXR,8,Pharmacy/Treatment Route,Verordnung - Applikationsart/-ort,,FALSE,FALSE,TRUE,4.A.4.1,ch04a.html#Heading65,FALSE
RXR,9,Pharmacy/Treatment Route,Verordnung - Applikationsart/-ort,,FALSE,FALSE,TRUE,4.A.2,ch04a.html#Heading67,FALSE
RXR,61,Pharmacy/Treatment Route,Verordnung - Applikationsart/-ort,,FALSE,FALSE,TRUE,4.14.2,ch04.html#Heading273,FALSE
RXR,81,Pharmacy/Treatment Route,Verordnung - Applikationsart/-ort,,FALSE,FALSE,TRUE,4.A.2,ch04a.html#Heading64,FALSE
RXR,91,Pharmacy/Treatment Route,Verordnung - Applikationsart/-ort,,FALSE,FALSE,TRUE,4.A.2,ch04a.html#Heading67,FALSE
RXR,92,Pharmacy/Treatment Route,Verordnung - Applikationsart/-ort,,FALSE,FALSE,TRUE,4.A.2,ch04a.html#Heading67,FALSE
RXV,9,Pharmacy/Treatment Infusion,,,FALSE,FALSE,TRUE,4.A.8,ch04a.html#Heading238,FALSE
RXV,91,Pharmacy/Treatment Infusion,,,FALSE,FALSE,TRUE,4.A.8,ch04a.html#Heading238,FALSE
RXV,92,Pharmacy/Treatment Infusion,,,FALSE,FALSE,TRUE,4.A.8,ch04a.html#Heading238,FALSE
SAC,5,Specimen and container detail,Probengefäss,,FALSE,FALSE,TRUE,13.4.3,ch13.htm#Heading102,FALSE
SAC,6,Specimen Container detail,Probengefäß,,FALSE,FALSE,TRUE,13.4.3,ch13.html#Heading101,FALSE
SAC,7,Specimen Container detail,Probengefäß,,FALSE,FALSE,TRUE,13.4.3,ch13.html#Heading101,FALSE
SAC,8,Specimen Container detail,Probengefäß,,FALSE,FALSE,TRUE,13.4.3,ch13.html#Heading99,FALSE
SAC,9,Specimen Container detail,Probengefäß,,FALSE,FALSE,TRUE,13.4.3,ch13.html#Heading101,FALSE
SAC,61,Specimen Container detail,Probengefäß,,FALSE,FALSE,TRUE,13.4.3,ch13.html#Heading101,FALSE
SAC,81,Specimen Container detail,Probengefäß,,FALSE,FALSE,TRUE,13.4.3,ch13.html#Heading99,FALSE
SAC,91,Specimen Container detail,Probengefäß,,FALSE,FALSE,TRUE,13.4.3,ch13.html#Heading101,FALSE
SAC,92,Specimen Container detail,Probengefäß,,FALSE,FALSE,TRUE,13.4.3,ch13.html#Heading101,FALSE
SCD,7,Anti-Microbial Cycle Data,Vorgaben zu einer Sterilisierung/Dekontamination,,FALSE,FALSE,TRUE,17.7.4,ch17.html#Heading189,FALSE
SCD,8,Anti-Microbial Cycle Data,Vorgaben zu einer Sterilisierung/Dekontamination,,FALSE,FALSE,TRUE,17.7.4,ch17.html#Heading178,FALSE
SCD,9,Anti-Microbial Cycle Data,Vorgaben zu einer Sterilisierung/Dekontamination,,FALSE,FALSE,TRUE,17.7.4,ch17.html#Heading194,FALSE
SCD,81,Anti-Microbial Cycle Data,Vorgaben zu einer Sterilisierung/Dekontamination,,FALSE,FALSE,TRUE,17.7.4,ch17.html#Heading178,FALSE
