event_code,version_id,description,generate,section,anchor,owl_gen,folder
S25,5,SQM/SQR - Schedule query message and response,FALSE,10.5.3,ch10.htm#Heading72,FALSE,Scheduling
S25,6,SQM/SQR - Schedule query message and response,FALSE,10.5.3,ch10.html#Heading72,FALSE,Scheduling
S25,7,SQM/SQR - Schedule query message and response,FALSE,10.5.3,ch10.html#Heading72,FALSE,Scheduling
S25,61,SQM/SQR - Schedule query message and response,FALSE,10.5.3,ch10.html#Heading72,FALSE,Scheduling
S26,3,notification that patient did not show up for schedule appointment,FALSE,10.3.14,ch10.htm#Heading62,FALSE,Scheduling
S26,4,Notification that patient did not show up for schedule appointment,FALSE,10.3.14,ch10.html#Heading67,FALSE,Scheduling
S26,5,Notification that patient did not show up for schedule appointment,FALSE,10.4.14,ch10.htm#Heading68,FALSE,Scheduling
S26,6,SIU/ACK Notification that patient did not show up for schedule appointment,FALSE,10.4,ch10.html#Heading54,FALSE,Scheduling
S26,7,SIU/ACK Notification that patient did not show up for schedule appointment,FALSE,10.4,ch10.html#Heading54,FALSE,Scheduling
S26,8,SIU/ACK Notification that patient did not show up for schedule appointment,FALSE,10.4,ch10.html#Heading49,FALSE,Scheduling
S26,9,SIU/ACK Notification that patient did not show up for schedule appointment,FALSE,10.4,ch10.html#Heading54,FALSE,
S26,61,SIU/ACK Notification that patient did not show up for schedule appointment,FALSE,10.4,ch10.html#Heading54,FALSE,Scheduling
S26,81,SIU/ACK Notification that patient did not show up for schedule appointment,FALSE,10.4,ch10.html#Heading49,FALSE,
S26,91,SIU/ACK Notification that patient did not show up for schedule appointment,FALSE,10.4,ch10.html#Heading54,FALSE,
S26,92,SIU/ACK Notification that patient did not show up for schedule appointment,FALSE,10.4,ch10.html#Heading54,FALSE,
S27,8,SIU/ACK - Broadcast Notification of Scheduled Appointments,FALSE,10.4,ch10.html#Heading49,FALSE,Scheduling
S27,9,SIU/ACK - Broadcast Notification of Scheduled Appointments,FALSE,10.4,ch10.html#Heading54,FALSE,
S27,81,SIU/ACK - Broadcast Notification of Scheduled Appointments,FALSE,10.4,ch10.html#Heading49,FALSE,
S27,91,SIU/ACK - Broadcast Notification of Scheduled Appointments,FALSE,10.4,ch10.html#Heading54,FALSE,
S27,92,SIU/ACK - Broadcast Notification of Scheduled Appointments,FALSE,10.4,ch10.html#Heading54,FALSE,
S28,7,SLR/SLS - Request new sterilization lot,FALSE,17.5.1,ch17.html#Heading151,FALSE,Scheduling
S28,8,SLR/SLS - Request new sterilization lot,FALSE,17.5.1,ch17.html#Heading143,FALSE,Scheduling
S28,9,SLR/SLS - Request new sterilization lot,FALSE,17.5.1,ch17.html#Heading156,FALSE,
S28,81,SLR/SLS - Request new sterilization lot,FALSE,17.5.1,ch17.html#Heading143,FALSE,
S28,91,SLR/SLS - Request new sterilization lot,FALSE,17.5.1,ch17.html#Heading156,FALSE,
S28,92,SLR/SLS - Request new sterilization lot,FALSE,17.5.1,ch17.html#Heading156,FALSE,
S29,7,SLR/SLS - Request Sterilization lot deletion,FALSE,17.5.2,ch17.html#Heading152,FALSE,Scheduling
S29,8,SLR/SLS - Request Sterilization lot deletion,FALSE,17.5.2,ch17.html#Heading144,FALSE,Scheduling
S29,9,SLR/SLS - Request Sterilization lot deletion,FALSE,17.5.2,ch17.html#Heading157,FALSE,
S29,81,SLR/SLS - Request Sterilization lot deletion,FALSE,17.5.2,ch17.html#Heading144,FALSE,
S29,91,SLR/SLS - Request Sterilization lot deletion,FALSE,17.5.2,ch17.html#Heading157,FALSE,
S29,92,SLR/SLS - Request Sterilization lot deletion,FALSE,17.5.2,ch17.html#Heading157,FALSE,
S30,7,STI/STS - Request item,FALSE,17.5.3,ch17.html#Heading153,FALSE,Scheduling
S30,8,STI/STS - Request item,FALSE,17.5.3,ch17.html#Heading145,FALSE,Scheduling
S30,9,STI/STS - Request item,FALSE,17.5.3,ch17.html#Heading158,FALSE,
S30,81,STI/STS - Request item,FALSE,17.5.3,ch17.html#Heading145,FALSE,
S30,91,STI/STS - Request item,FALSE,17.5.3,ch17.html#Heading158,FALSE,
S30,92,STI/STS - Request item,FALSE,17.5.3,ch17.html#Heading158,FALSE,
S31,7,SDR/SDS - Request anti-microbial device data,FALSE,17.5.4,ch17.html#Heading154,FALSE,Scheduling
S31,8,SDR/SDS - Request anti-microbial device data,FALSE,17.5.4,ch17.html#Heading146,FALSE,Scheduling
S31,9,SDR/SDS - Request anti-microbial device data,FALSE,17.5.4,ch17.html#Heading159,FALSE,
S31,81,SDR/SDS - Request anti-microbial device data,FALSE,17.5.4,ch17.html#Heading146,FALSE,
S31,91,SDR/SDS - Request anti-microbial device data,FALSE,17.5.4,ch17.html#Heading159,FALSE,
S31,92,SDR/SDS - Request anti-microbial device data,FALSE,17.5.4,ch17.html#Heading159,FALSE,
S32,7,SMD/SMS - Request anti-microbial device cycle data,FALSE,17.5.5,ch17.html#Heading155,FALSE,Scheduling
S32,8,SMD/SMS - Request anti-microbial device cycle data,FALSE,17.5.5,ch17.html#Heading147,FALSE,Scheduling
S32,9,SMD/SMS - Request anti-microbial device cycle data,FALSE,17.5.5,ch17.html#Heading160,FALSE,
S32,81,SMD/SMS - Request anti-microbial device cycle data,FALSE,17.5.5,ch17.html#Heading147,FALSE,
S32,91,SMD/SMS - Request anti-microbial device cycle data,FALSE,17.5.5,ch17.html#Heading160,FALSE,
S32,92,SMD/SMS - Request anti-microbial device cycle data,FALSE,17.5.5,ch17.html#Heading160,FALSE,
S33,7,STC/ACK - Notification of sterilization configuration,FALSE,17.6.1,ch17.html#Heading157,FALSE,Scheduling
S33,8,STC/ACK - Notification of sterilization configuration,FALSE,17.6.1,ch17.html#Heading149,FALSE,Scheduling
S33,9,STC/ACK - Notification of sterilization configuration,FALSE,17.6.1,ch17.html#Heading162,FALSE,
S33,81,STC/ACK - Notification of sterilization configuration,FALSE,17.6.1,ch17.html#Heading149,FALSE,
S33,91,STC/ACK - Notification of sterilization configuration,FALSE,17.6.1,ch17.html#Heading162,FALSE,
S33,92,STC/ACK - Notification of sterilization configuration,FALSE,17.6.1,ch17.html#Heading162,FALSE,
S34,7,SLN/ACK - Notification of sterilization lot,FALSE,17.6.2,ch17.html#Heading158,FALSE,Scheduling
S34,8,SLN/ACK - Notification of sterilization lot,FALSE,17.6.2,ch17.html#Heading150,FALSE,Scheduling
S34,9,SLN/ACK - Notification of sterilization lot,FALSE,17.6.2,ch17.html#Heading163,FALSE,
S34,81,SLN/ACK - Notification of sterilization lot,FALSE,17.6.2,ch17.html#Heading150,FALSE,
S34,91,SLN/ACK - Notification of sterilization lot,FALSE,17.6.2,ch17.html#Heading163,FALSE,
S34,92,SLN/ACK - Notification of sterilization lot,FALSE,17.6.2,ch17.html#Heading163,FALSE,
S35,7,SLN/ACK - Notification of sterilization lot deletion,FALSE,17.6.3,ch17.html#Heading159,FALSE,Scheduling
S35,8,SLN/ACK - Notification of sterilization lot deletion,FALSE,17.6.3,ch17.html#Heading151,FALSE,Scheduling
S35,9,SLN/ACK - Notification of sterilization lot deletion,FALSE,17.6.3,ch17.html#Heading164,FALSE,
S35,81,SLN/ACK - Notification of sterilization lot deletion,FALSE,17.6.3,ch17.html#Heading151,FALSE,
S35,91,SLN/ACK - Notification of sterilization lot deletion,FALSE,17.6.3,ch17.html#Heading164,FALSE,
S35,92,SLN/ACK - Notification of sterilization lot deletion,FALSE,17.6.3,ch17.html#Heading164,FALSE,
S36,7,SDN/ACK - Notification of anti-microbial device data,FALSE,17.6.4,ch17.html#Heading160,FALSE,Scheduling
S36,8,SDN/ACK - Notification of anti-microbial device data,FALSE,17.6.4,ch17.html#Heading152,FALSE,Scheduling
S36,9,SDN/ACK - Notification of anti-microbial device data,FALSE,17.6.4,ch17.html#Heading165,FALSE,
S36,81,SDN/ACK - Notification of anti-microbial device data,FALSE,17.6.4,ch17.html#Heading152,FALSE,
S36,91,SDN/ACK - Notification of anti-microbial device data,FALSE,17.6.4,ch17.html#Heading165,FALSE,
S36,92,SDN/ACK - Notification of anti-microbial device data,FALSE,17.6.4,ch17.html#Heading165,FALSE,
S37,7,SCN/ACK - Notification of anti-microbial device cycle data,FALSE,17.6.5,ch17.html#Heading161,FALSE,Scheduling
S37,8,SCN/ACK - Notification of anti-microbial device cycle data,FALSE,17.6.5,ch17.html#Heading153,FALSE,Scheduling
S37,9,SCN/ACK - Notification of anti-microbial device cycle data,FALSE,17.6.5,ch17.html#Heading166,FALSE,
S37,81,SCN/ACK - Notification of anti-microbial device cycle data,FALSE,17.6.5,ch17.html#Heading153,FALSE,
S37,91,SCN/ACK - Notification of anti-microbial device cycle data,FALSE,17.6.5,ch17.html#Heading166,FALSE,
S37,92,SCN/ACK - Notification of anti-microbial device cycle data,FALSE,17.6.5,ch17.html#Heading166,FALSE,
T01,3,MDM/ACK - Original document notification,FALSE,9.4.1,ch9.htm#Heading24,FALSE,Medical Records
T01,4,MDM/ACK - Original document notification,FALSE,9.4.1,ch9.html#Heading28,FALSE,Medical Records
T01,5,MDM/ACK - Original document notification,FALSE,9.5.1,ch09.htm#Heading29,FALSE,Medical Records
T01,6,MDM/ACK - Original document notification,FALSE,9.5.1,ch09.html#Heading29,FALSE,Medical Records
T01,7,MDM/ACK - Original document notification,FALSE,9.5.1,ch09.html#Heading29,FALSE,Medical Records
T01,8,MDM/ACK - Original document notification,FALSE,9.6.1,ch09.html#Heading52,FALSE,Medical Records
T01,9,MDM/ACK - Original document notification,FALSE,9.6.1,ch09.html#Heading52,FALSE,
T01,32,MDM/ACK - Original document notification,FALSE,,,FALSE,Medical Records
T01,61,MDM/ACK - Original document notification,FALSE,9.5.1,ch09.html#Heading29,FALSE,Medical Records
T01,81,MDM/ACK - Original document notification,FALSE,9.6.1,ch09.html#Heading52,FALSE,
T01,91,MDM/ACK - Original document notification,FALSE,9.6.1,ch09.html#Heading52,FALSE,
T01,92,MDM/ACK - Original document notification,FALSE,9.6.1,ch09.html#Heading52,FALSE,
T02,3,MDM/ACK - Original document notification and content,FALSE,9.4.2,ch9.htm#Heading25,FALSE,Medical Records
T02,4,MDM/ACK - Original document notification and content,FALSE,9.4.2,ch9.html#Heading29,FALSE,Medical Records
T02,5,MDM/ACK - Original document notification and content,FALSE,9.5.2,ch09.htm#Heading30,FALSE,Medical Records
T02,6,MDM/ACK - Original document notification and content,FALSE,9.5.2,ch09.html#Heading30,FALSE,Medical Records
T02,7,MDM/ACK - Original document notification and content,FALSE,9.5.2,ch09.html#Heading30,FALSE,Medical Records
T02,8,MDM/ACK - Original document notification and content,FALSE,9.6.2,ch09.html#Heading53,FALSE,Medical Records
T02,9,MDM/ACK - Original document notification and content,FALSE,9.6.2,ch09.html#Heading53,FALSE,
T02,61,MDM/ACK - Original document notification and content,FALSE,9.5.2,ch09.html#Heading30,FALSE,Medical Records
T02,81,MDM/ACK - Original document notification and content,FALSE,9.6.2,ch09.html#Heading53,FALSE,
T02,91,MDM/ACK - Original document notification and content,FALSE,9.6.2,ch09.html#Heading53,FALSE,
T02,92,MDM/ACK - Original document notification and content,FALSE,9.6.2,ch09.html#Heading53,FALSE,
T03,3,MDM/ACK - Document status change notification,FALSE,9.4.3,ch9.htm#Heading26,FALSE,Medical Records
T03,4,MDM/ACK - Document status change notification,FALSE,9.4.3,ch9.html#Heading30,FALSE,Medical Records
T03,5,MDM/ACK - Document status change notification,FALSE,9.5.3,ch09.htm#Heading31,FALSE,Medical Records
T03,6,MDM/ACK - Document status change notification,FALSE,9.5.3,ch09.html#Heading31,FALSE,Medical Records
T03,7,MDM/ACK - Document status change notification,FALSE,9.5.3,ch09.html#Heading31,FALSE,Medical Records
T03,8,MDM/ACK - Document status change notification,FALSE,9.6.3,ch09.html#Heading54,FALSE,Medical Records
T03,9,MDM/ACK - Document status change notification,FALSE,9.6.3,ch09.html#Heading54,FALSE,
T03,61,MDM/ACK - Document status change notification,FALSE,9.5.3,ch09.html#Heading31,FALSE,Medical Records
T03,81,MDM/ACK - Document status change notification,FALSE,9.6.3,ch09.html#Heading54,FALSE,
T03,91,MDM/ACK - Document status change notification,FALSE,9.6.3,ch09.html#Heading54,FALSE,
T03,92,MDM/ACK - Document status change notification,FALSE,9.6.3,ch09.html#Heading54,FALSE,
T04,3,MDM/ACK - Document status change notification and content,FALSE,9.4.4,ch9.htm#Heading27,FALSE,Medical Records
T04,4,MDM/ACK - Document status change notification and content,FALSE,9.4.4,ch9.html#Heading31,FALSE,Medical Records
T04,5,MDM/ACK - Document status change notification and content,FALSE,9.5.4,ch09.htm#Heading32,FALSE,Medical Records
T04,6,MDM/ACK - Document status change notification and content,FALSE,9.5.4,ch09.html#Heading32,FALSE,Medical Records
T04,7,MDM/ACK - Document status change notification and content,FALSE,9.5.4,ch09.html#Heading32,FALSE,Medical Records
T04,8,MDM/ACK - Document status change notification and content,FALSE,9.6.4,ch09.html#Heading55,FALSE,Medical Records
T04,9,MDM/ACK - Document status change notification and content,FALSE,9.6.4,ch09.html#Heading55,FALSE,
T04,61,MDM/ACK - Document status change notification and content,FALSE,9.5.4,ch09.html#Heading32,FALSE,Medical Records
T04,81,MDM/ACK - Document status change notification and content,FALSE,9.6.4,ch09.html#Heading55,FALSE,
T04,91,MDM/ACK - Document status change notification and content,FALSE,9.6.4,ch09.html#Heading55,FALSE,
T04,92,MDM/ACK - Document status change notification and content,FALSE,9.6.4,ch09.html#Heading55,FALSE,
T05,3,MDM/ACK - Document addendum notification,FALSE,9.4.5,ch9.htm#Heading28,FALSE,Medical Records
T05,4,MDM/ACK - Document addendum notification,FALSE,9.4.5,ch9.html#Heading32,FALSE,Medical Records
T05,5,MDM/ACK - Document addendum notification,FALSE,9.5.5,ch09.htm#Heading33,FALSE,Medical Records
T05,6,MDM/ACK - Document addendum notification,FALSE,9.5.5,ch09.html#Heading33,FALSE,Medical Records
T05,7,MDM/ACK - Document addendum notification,FALSE,9.5.5,ch09.html#Heading33,FALSE,Medical Records
T05,8,MDM/ACK - Document addendum notification,FALSE,9.6.5,ch09.html#Heading56,FALSE,Medical Records
T05,9,MDM/ACK - Document addendum notification,FALSE,9.6.5,ch09.html#Heading56,FALSE,
T05,61,MDM/ACK - Document addendum notification,FALSE,9.5.5,ch09.html#Heading33,FALSE,Medical Records
T05,81,MDM/ACK - Document addendum notification,FALSE,9.6.5,ch09.html#Heading56,FALSE,
T05,91,MDM/ACK - Document addendum notification,FALSE,9.6.5,ch09.html#Heading56,FALSE,
T05,92,MDM/ACK - Document addendum notification,FALSE,9.6.5,ch09.html#Heading56,FALSE,
T06,3,MDM/ACK - Document addendum notification and content,FALSE,9.4.6,ch9.htm#Heading29,FALSE,Medical Records
T06,4,MDM/ACK - Document addendum notification and content,FALSE,9.4.6,ch9.html#Heading33,FALSE,Medical Records
T06,5,MDM/ACK - Document addendum notification and content,FALSE,9.5.6,ch09.htm#Heading34,FALSE,Medical Records
T06,6,MDM/ACK - Document addendum notification and content,FALSE,9.5.6,ch09.html#Heading34,FALSE,Medical Records
T06,7,MDM/ACK - Document addendum notification and content,FALSE,9.5.6,ch09.html#Heading34,FALSE,Medical Records
T06,8,MDM/ACK - Document addendum notification and content,FALSE,9.6.6,ch09.html#Heading57,FALSE,Medical Records
T06,9,MDM/ACK - Document addendum notification and content,FALSE,9.6.6,ch09.html#Heading57,FALSE,
T06,61,MDM/ACK - Document addendum notification and content,FALSE,9.5.6,ch09.html#Heading34,FALSE,Medical Records
T06,81,MDM/ACK - Document addendum notification and content,FALSE,9.6.6,ch09.html#Heading57,FALSE,
T06,91,MDM/ACK - Document addendum notification and content,FALSE,9.6.6,ch09.html#Heading57,FALSE,
T06,92,MDM/ACK - Document addendum notification and content,FALSE,9.6.6,ch09.html#Heading57,FALSE,
T07,3,MDM/ACK - Document edit notification,FALSE,9.4.7,ch9.htm#Heading30,FALSE,Medical Records
T07,4,MDM/ACK - Document edit notification,FALSE,9.4.7,ch9.html#Heading34,FALSE,Medical Records
T07,5,MDM/ACK - Document edit notification,FALSE,9.5.7,ch09.htm#Heading35,FALSE,Medical Records
T07,6,MDM/ACK - Document edit notification,FALSE,9.5.7,ch09.html#Heading35,FALSE,Medical Records
T07,7,MDM/ACK - Document edit notification,FALSE,9.5.7,ch09.html#Heading35,FALSE,Medical Records
T07,8,MDM/ACK - Document edit notification,FALSE,9.6.7,ch09.html#Heading58,FALSE,Medical Records
T07,9,MDM/ACK - Document edit notification,FALSE,9.6.7,ch09.html#Heading58,FALSE,
T07,61,MDM/ACK - Document edit notification,FALSE,9.5.7,ch09.html#Heading35,FALSE,Medical Records
T07,81,MDM/ACK - Document edit notification,FALSE,9.6.7,ch09.html#Heading58,FALSE,
T07,91,MDM/ACK - Document edit notification,FALSE,9.6.7,ch09.html#Heading58,FALSE,
T07,92,MDM/ACK - Document edit notification,FALSE,9.6.7,ch09.html#Heading58,FALSE,
T08,3,MDM/ACK - Document edit notification and content,FALSE,9.4.8,ch9.htm#Heading31,FALSE,Medical Records
T08,4,MDM/ACK - Document edit notification and content,FALSE,9.4.8,ch9.html#Heading35,FALSE,Medical Records
T08,5,MDM/ACK - Document edit notification and content,FALSE,9.5.8,ch09.htm#Heading36,FALSE,Medical Records
T08,6,MDM/ACK - Document edit notification and content,FALSE,9.5.8,ch09.html#Heading36,FALSE,Medical Records
T08,7,MDM/ACK - Document edit notification and content,FALSE,9.5.8,ch09.html#Heading36,FALSE,Medical Records
T08,8,MDM/ACK - Document edit notification and content,FALSE,9.6.8,ch09.html#Heading59,FALSE,Medical Records
T08,9,MDM/ACK - Document edit notification and content,FALSE,9.6.8,ch09.html#Heading59,FALSE,
T08,61,MDM/ACK - Document edit notification and content,FALSE,9.5.8,ch09.html#Heading36,FALSE,Medical Records
T08,81,MDM/ACK - Document edit notification and content,FALSE,9.6.8,ch09.html#Heading59,FALSE,
T08,91,MDM/ACK - Document edit notification and content,FALSE,9.6.8,ch09.html#Heading59,FALSE,
T08,92,MDM/ACK - Document edit notification and content,FALSE,9.6.8,ch09.html#Heading59,FALSE,
T09,3,MDM/ACK - Document replace notification,FALSE,9.4.9,ch9.htm#Heading32,FALSE,Medical Records
T09,4,MDM/ACK - Document replacement notification,FALSE,9.4.9,ch9.html#Heading36,FALSE,Medical Records
T09,5,MDM/ACK - Document replacement notification,FALSE,9.5.9,ch09.htm#Heading37,FALSE,Medical Records
T09,6,MDM/ACK - Document replacement notification,FALSE,9.5.9,ch09.html#Heading37,FALSE,Medical Records
T09,7,MDM/ACK - Document replacement notification,FALSE,9.5.9,ch09.html#Heading37,FALSE,Medical Records
T09,8,MDM/ACK - Document replacement notification,FALSE,9.6.9,ch09.html#Heading60,FALSE,Medical Records
T09,9,MDM/ACK - Document replacement notification,FALSE,9.6.9,ch09.html#Heading60,FALSE,
T09,32,,FALSE,,,FALSE,Medical Records
T09,61,MDM/ACK - Document replacement notification,FALSE,9.5.9,ch09.html#Heading37,FALSE,Medical Records
T09,81,MDM/ACK - Document replacement notification,FALSE,9.6.9,ch09.html#Heading60,FALSE,
T09,91,MDM/ACK - Document replacement notification,FALSE,9.6.9,ch09.html#Heading60,FALSE,
T09,92,MDM/ACK - Document replacement notification,FALSE,9.6.9,ch09.html#Heading60,FALSE,
T10,3,MDM/ACK - Document replacement notification and content,FALSE,9.4.10,ch9.htm#Heading33,FALSE,Medical Records
T10,4,MDM/ACK - Document replacement notification and content,FALSE,9.4.10,ch9.html#Heading37,FALSE,Medical Records
T10,5,MDM/ACK - Document replacement notification and content,FALSE,9.5.10,ch09.htm#Heading38,FALSE,Medical Records
T10,6,MDM/ACK - Document replacement notification and content,FALSE,9.5.10,ch09.html#Heading38,FALSE,Medical Records
T10,7,MDM/ACK - Document replacement notification and content,FALSE,9.5.10,ch09.html#Heading38,FALSE,Medical Records
T10,8,MDM/ACK - Document replacement notification and content,FALSE,9.6.10,ch09.html#Heading61,FALSE,Medical Records
T10,9,MDM/ACK - Document replacement notification and content,FALSE,9.6.10,ch09.html#Heading61,FALSE,
T10,61,MDM/ACK - Document replacement notification and content,FALSE,9.5.10,ch09.html#Heading38,FALSE,Medical Records
T10,81,MDM/ACK - Document replacement notification and content,FALSE,9.6.10,ch09.html#Heading61,FALSE,
T10,91,MDM/ACK - Document replacement notification and content,FALSE,9.6.10,ch09.html#Heading61,FALSE,
T10,92,MDM/ACK - Document replacement notification and content,FALSE,9.6.10,ch09.html#Heading61,FALSE,
T11,3,MDM/ACK - Document cancel notification,FALSE,9.4.11,ch9.htm#Heading34,FALSE,Medical Records
T11,4,MDM/ACK - Document cancel notification,FALSE,9.4.11,ch9.html#Heading38,FALSE,Medical Records
T11,5,MDM/ACK - Document cancel notification,FALSE,9.5.11,ch09.htm#Heading39,FALSE,Medical Records
T11,6,MDM/ACK - Document cancel notification,FALSE,9.5.11,ch09.html#Heading39,FALSE,Medical Records
T11,7,MDM/ACK - Document cancel notification,FALSE,9.5.11,ch09.html#Heading39,FALSE,Medical Records
T11,8,MDM/ACK - Document cancel notification,FALSE,9.6.11,ch09.html#Heading62,FALSE,Medical Records
T11,9,MDM/ACK - Document cancel notification,FALSE,9.6.11,ch09.html#Heading62,FALSE,
T11,32,MDM/ACK - Document cancel notification,FALSE,,,FALSE,Medical Records
T11,61,MDM/ACK - Document cancel notification,FALSE,9.5.11,ch09.html#Heading39,FALSE,Medical Records
T11,81,MDM/ACK - Document cancel notification,FALSE,9.6.11,ch09.html#Heading62,FALSE,
T11,91,MDM/ACK - Document cancel notification,FALSE,9.6.11,ch09.html#Heading62,FALSE,
T11,92,MDM/ACK - Document cancel notification,FALSE,9.6.11,ch09.html#Heading62,FALSE,
T12,3,QRY/DOC - Document query,FALSE,9.7.1,ch9.htm#Heading65,FALSE,Medical Records
T12,4,QRY/DOC - Document query,FALSE,9.7.1,ch9.html#Heading70,FALSE,Medical Records
T12,5,QRY/DOC - Document query,FALSE,9.8.1,ch09.htm#Heading71,FALSE,Medical Records
T12,6,QRY/DOC - Document query,FALSE,9.8.1,ch09.html#Heading69,FALSE,Medical Records
T12,7,QRY/DOC - Document query,FALSE,9.8.1,ch09.html#Heading69,FALSE,Medical Records
T12,61,QRY/DOC - Document query,FALSE,9.8.1,ch09.html#Heading69,FALSE,Medical Records
U01,5,ESU/ACK - Automated equipment status update,FALSE,13.3.1,ch13.htm#Heading76,FALSE,Clinical Laboratory Automation
U01,6,ESU/ACK - Automated equipment status update,FALSE,13.3.1,ch13.html#Heading75,FALSE,Clinical Laboratory Automation
U01,7,ESU/ACK - Automated equipment status update,FALSE,13.3.1,ch13.html#Heading75,FALSE,Clinical Laboratory Automation
U01,8,ESU/ACK - Automated equipment status update,FALSE,13.3.1,ch13.html#Heading75,FALSE,Clinical Laboratory Automation
U01,9,ESU/ACK - Automated equipment status update,FALSE,13.3.1,ch13.html#Heading75,FALSE,
U01,61,ESU/ACK - Automated equipment status update,FALSE,13.3.1,ch13.html#Heading75,FALSE,Clinical Laboratory Automation
U01,81,ESU/ACK - Automated equipment status update,FALSE,13.3.1,ch13.html#Heading75,FALSE,
U01,91,ESU/ACK - Automated equipment status update,FALSE,13.3.1,ch13.html#Heading75,FALSE,
U01,92,ESU/ACK - Automated equipment status update,FALSE,13.3.1,ch13.html#Heading75,FALSE,
U02,5,ESR/ACK - Automated equipment status request,FALSE,13.3.2,ch13.htm#Heading77,FALSE,Clinical Laboratory Automation
U02,6,ESR/ACK - Automated equipment status request,FALSE,13.3.2,ch13.html#Heading76,FALSE,Clinical Laboratory Automation
U02,7,ESR/ACK - Automated equipment status request,FALSE,13.3.2,ch13.html#Heading76,FALSE,Clinical Laboratory Automation
U02,8,ESR/ACK - Automated equipment status request,FALSE,13.3.2,ch13.html#Heading76,FALSE,Clinical Laboratory Automation
U02,9,ESR/ACK - Automated equipment status request,FALSE,13.3.2,ch13.html#Heading76,FALSE,
U02,61,ESR/ACK - Automated equipment status request,FALSE,13.3.2,ch13.html#Heading76,FALSE,Clinical Laboratory Automation
U02,81,ESR/ACK - Automated equipment status request,FALSE,13.3.2,ch13.html#Heading76,FALSE,
U02,91,ESR/ACK - Automated equipment status request,FALSE,13.3.2,ch13.html#Heading76,FALSE,
U02,92,ESR/ACK - Automated equipment status request,FALSE,13.3.2,ch13.html#Heading76,FALSE,
U03,5,SSU/ACK - Specimen status update,FALSE,13.3.3,ch13.htm#Heading78,FALSE,Clinical Laboratory Automation
U03,6,SSU/ACK - Specimen status update,FALSE,13.3.3,ch13.html#Heading77,FALSE,Clinical Laboratory Automation
U03,7,SSU/ACK - Specimen status update,FALSE,13.3.3,ch13.html#Heading77,FALSE,Clinical Laboratory Automation
U03,8,SSU/ACK - Specimen status update,FALSE,13.3.3,ch13.html#Heading77,FALSE,Clinical Laboratory Automation
U03,9,SSU/ACK - Specimen status update,FALSE,13.3.3,ch13.html#Heading77,FALSE,
U03,61,SSU/ACK - Specimen status update,FALSE,13.3.3,ch13.html#Heading77,FALSE,Clinical Laboratory Automation
U03,81,SSU/ACK - Specimen status update,FALSE,13.3.3,ch13.html#Heading77,FALSE,
U03,91,SSU/ACK - Specimen status update,FALSE,13.3.3,ch13.html#Heading77,FALSE,
U03,92,SSU/ACK - Specimen status update,FALSE,13.3.3,ch13.html#Heading77,FALSE,
U04,5,SSR/ACK - specimen status request,FALSE,13.3.4,ch13.htm#Heading79,FALSE,Clinical Laboratory Automation
U04,6,SSR/ACK - specimen status request,FALSE,13.3.4,ch13.html#Heading78,FALSE,Clinical Laboratory Automation
U04,7,SSR/ACK - specimen status request,FALSE,13.3.4,ch13.html#Heading78,FALSE,Clinical Laboratory Automation
U04,8,SSR/ACK - specimen status request,FALSE,13.3.4,ch13.html#Heading78,FALSE,Clinical Laboratory Automation
U04,9,SSR/ACK - specimen status request,FALSE,13.3.4,ch13.html#Heading78,FALSE,
U04,61,SSR/ACK - specimen status request,FALSE,13.3.4,ch13.html#Heading78,FALSE,Clinical Laboratory Automation
U04,81,SSR/ACK - specimen status request,FALSE,13.3.4,ch13.html#Heading78,FALSE,
U04,91,SSR/ACK - specimen status request,FALSE,13.3.4,ch13.html#Heading78,FALSE,
U04,92,SSR/ACK - specimen status request,FALSE,13.3.4,ch13.html#Heading78,FALSE,
U05,5,INU/ACK  - Automated equipment inventory update,FALSE,13.3.5,ch13.htm#Heading80,FALSE,Clinical Laboratory Automation
U05,6,INU/ACK  - Automated equipment inventory update,FALSE,13.3.5,ch13.html#Heading79,FALSE,Clinical Laboratory Automation
U05,7,INU/ACK  - Automated equipment inventory update,FALSE,13.3.5,ch13.html#Heading79,FALSE,Clinical Laboratory Automation
U05,8,INU/ACK  - Automated equipment inventory update,FALSE,13.3.5,ch13.html#Heading79,FALSE,Clinical Laboratory Automation
U05,9,INU/ACK  - Automated equipment inventory update,FALSE,13.3.5,ch13.html#Heading79,FALSE,
U05,61,INU/ACK  - Automated equipment inventory update,FALSE,13.3.5,ch13.html#Heading79,FALSE,Clinical Laboratory Automation
U05,81,INU/ACK  - Automated equipment inventory update,FALSE,13.3.5,ch13.html#Heading79,FALSE,
U05,91,INU/ACK  - Automated equipment inventory update,FALSE,13.3.5,ch13.html#Heading79,FALSE,
U05,92,INU/ACK  - Automated equipment inventory update,FALSE,13.3.5,ch13.html#Heading79,FALSE,
U06,5,INR/ACK - Automated equipment inventory request,FALSE,13.3.6,ch13.htm#Heading81,FALSE,Clinical Laboratory Automation
U06,6,INR/ACK - Automated equipment inventory request,FALSE,13.3.6,ch13.html#Heading80,FALSE,Clinical Laboratory Automation
U06,7,INR/ACK - Automated equipment inventory request,FALSE,13.3.6,ch13.html#Heading80,FALSE,Clinical Laboratory Automation
U06,8,INR/ACK - Automated equipment inventory request,FALSE,13.3.6,ch13.html#Heading80,FALSE,Clinical Laboratory Automation
