data_structure,version_id,description,interpretation,data_type_code,repeating,elementary,date,section,anchor,owl_gen,mixed_content
ELD,61,Error Location and Description,Fehlerposition und Beschreibung,ELD,FALSE,FALSE,5/8/07,2.A.1.27,ch02a.html#Heading169,FALSE,FALSE
ERL,6,Error Location,Fehlerposition,ERL,FALSE,FALSE,8/22/03,2.A.28,ch02A.html#Heading175,FALSE,FALSE
ERL,7,Error Location,Fehlerposition,ERL,FALSE,FALSE,10/26/07,2.A.28,ch02a.html#Heading169,FALSE,FALSE
ERL,8,Error Location,Fehlerposition,ERL,FALSE,FALSE,3/6/11,2.A.28,ch02a.html#Heading224,FALSE,FALSE
ERL,9,Error Location,Fehlerposition,ERL,FALSE,FALSE,3/17/14,2.A.28,ch02a.html#Heading224,FALSE,FALSE
ERL,60,Error Location,Fehlerposition,ERL,FALSE,FALSE,8/22/03,2.A.28,ch02A.html#Heading175,FALSE,FALSE
ERL,61,Error Location,Fehlerposition,ERL,FALSE,FALSE,5/8/07,2.A.1.28,ch02a.html#Heading175,FALSE,FALSE
ERL,81,Error Location,Fehlerposition,ERL,FALSE,FALSE,3/10/13,2.A.28,ch02a.html#Heading200,FALSE,FALSE
ERL,91,Error Location,Fehlerposition,ERL,FALSE,FALSE,11/2/14,2.A.28,ch02a.html#Heading224,FALSE,FALSE
ERL,92,Error Location,Fehlerposition,ERL,FALSE,FALSE,7/13/15,2.A.28,ch02a.html#Heading224,FALSE,FALSE
FC,3,financial class,Entgeldart,FC,FALSE,FALSE,7/20/97,2.8.16,,FALSE,FALSE
FC,4,financial class,Entgeldart,FC,FALSE,FALSE,4/14/99,2.8.18,ch2.html#Heading119,FALSE,FALSE
FC,5,financial class,Entgeldart,FC,FALSE,FALSE,3/25/00,2.9.18,ch02.htm#Heading130,FALSE,FALSE
FC,6,Financial Class,Entgeldart,FC,FALSE,FALSE,8/22/03,2.A.29,ch02A.html#Heading183,FALSE,FALSE
FC,7,Financial Class,Entgeldart,FC,FALSE,FALSE,10/26/07,2.A.29,ch02a.html#Heading177,FALSE,FALSE
FC,8,Financial Class,Entgeldart,FC,FALSE,FALSE,3/6/11,2.A.29,ch02a.html#Heading232,FALSE,FALSE
FC,9,Financial Class,Entgeldart,FC,FALSE,FALSE,3/17/14,2.A.29,ch02a.html#Heading232,FALSE,FALSE
FC,60,Financial Class,Entgeldart,FC,FALSE,FALSE,8/22/03,2.A.29,ch02A.html#Heading183,FALSE,FALSE
FC,61,Financial Class,Entgeldart,FC,FALSE,FALSE,5/8/07,2.A.1.29,ch02a.html#Heading183,FALSE,FALSE
FC,81,Financial Class,Entgeldart,FC,FALSE,FALSE,3/10/13,2.A.29,ch02a.html#Heading207,FALSE,FALSE
FC,91,Financial Class,Entgeldart,FC,FALSE,FALSE,11/2/14,2.A.29,ch02a.html#Heading232,FALSE,FALSE
FC,92,Financial Class,Entgeldart,FC,FALSE,FALSE,7/13/15,2.A.29,ch02a.html#Heading232,FALSE,FALSE
FN,4,family + last name prefix,Familienname,FN,FALSE,FALSE,4/15/02,2.8.30,ch2.html#Heading152,FALSE,FALSE
FN,5,familiy name,Familienname,FN,FALSE,FALSE,7/8/00,2.9.19,ch02.htm#Heading134,FALSE,FALSE
FN,6,Family Name,Familienname,FN,FALSE,FALSE,8/22/03,2.A.30,ch02A.html#Heading187,FALSE,FALSE
FN,7,Family Name,Familienname,FN,FALSE,FALSE,10/26/07,2.A.30,ch02a.html#Heading181,TRUE,FALSE
FN,8,Family Name,Familienname,FN,FALSE,FALSE,3/6/11,2.A.30,ch02a.html#Heading236,FALSE,FALSE
FN,9,Family Name,Familienname,FN,FALSE,FALSE,3/17/14,2.A.30,ch02a.html#Heading236,FALSE,FALSE
FN,60,Family Name,Familienname,FN,FALSE,FALSE,8/22/03,2.A.30,ch02A.html#Heading187,FALSE,FALSE
FN,61,Family Name,Familienname,FN,FALSE,FALSE,5/8/07,2.A.1.30,ch02a.html#Heading187,FALSE,FALSE
FN,81,Family Name,Familienname,FN,FALSE,FALSE,3/10/13,2.A.30,ch02a.html#Heading210,FALSE,FALSE
FN,91,Family Name,Familienname,FN,FALSE,FALSE,11/2/14,2.A.30,ch02a.html#Heading236,FALSE,FALSE
FN,92,Family Name,Familienname,FN,FALSE,FALSE,7/13/15,2.A.30,ch02a.html#Heading236,FALSE,FALSE
FT,1,formatted text data,formatierter Text,FT,FALSE,TRUE,11/25/95,,,FALSE,TRUE
FT,2,formatted text data,formatierter Text,FT,FALSE,TRUE,11/25/95,2.4.5.3,hl7chp2.html#Heading17,FALSE,TRUE
FT,3,formatted text data,formatierter Text,FT,FALSE,TRUE,5/27/96,2.8.17,,FALSE,TRUE
FT,4,formatted text data,formatierter Text,FT,FALSE,TRUE,4/14/99,2.8.19,ch2.html#Heading123,FALSE,TRUE
FT,5,formatted text data,formatierter Text,FT,FALSE,TRUE,3/25/00,2.9.20,ch02.htm#Heading141,FALSE,TRUE
FT,6,Formatted Text Data,formatierter Text,FT,FALSE,TRUE,8/22/03,2.A.31,ch02A.html#Heading194,FALSE,TRUE
FT,7,Formatted Text Data,formatierter Text,FT,FALSE,TRUE,10/26/07,2.A.31,ch02a.html#Heading188,FALSE,TRUE
FT,8,Formatted Text Data,formatierter Text,FT,FALSE,TRUE,3/6/11,2.A.31,ch02a.html#Heading243,FALSE,TRUE
FT,9,Formatted Text Data,formatierter Text,FT,FALSE,TRUE,3/17/14,2.A.31,ch02a.html#Heading243,FALSE,TRUE
FT,60,Formatted Text Data,formatierter Text,FT,FALSE,TRUE,8/22/03,2.A.31,ch02A.html#Heading194,FALSE,TRUE
FT,61,Formatted Text Data,formatierter Text,FT,FALSE,TRUE,5/8/07,2.A.1.31,ch02a.html#Heading194,FALSE,TRUE
FT,81,Formatted Text Data,formatierter Text,FT,FALSE,TRUE,3/10/13,2.A.31,ch02a.html#Heading216,FALSE,TRUE
FT,91,Formatted Text Data,formatierter Text,FT,FALSE,TRUE,11/2/14,2.A.31,ch02a.html#Heading243,FALSE,TRUE
FT,92,Formatted Text Data,formatierter Text,FT,FALSE,TRUE,7/13/15,2.A.31,ch02a.html#Heading243,FALSE,TRUE
GTS,6,General Timing Specification,allgemeine Beschreibung einer Zeitplanung,GTS,FALSE,TRUE,8/22/03,2.A.32,ch02A.html#Heading195,FALSE,FALSE
GTS,7,General Timing Specification,generische Zeitangaben,GTS,FALSE,TRUE,10/26/07,2.A.32,ch02a.html#Heading189,FALSE,FALSE
GTS,8,General Timing Specification,generische Zeitangaben,GTS,FALSE,TRUE,3/6/11,2.A.32,ch02a.html#Heading244,FALSE,FALSE
GTS,9,General Timing Specification,generische Zeitangaben,GTS,FALSE,TRUE,3/17/14,2.A.32,ch02a.html#Heading244,FALSE,FALSE
GTS,60,General Timing Specification,allgemeine Beschreibung einer Zeitplanung,GTS,FALSE,TRUE,8/22/03,2.A.32,ch02A.html#Heading195,FALSE,FALSE
GTS,61,General Timing Specification,allgemeine Beschreibung einer Zeitplanung,GTS,FALSE,TRUE,5/8/07,2.A.1.32,ch02a.html#Heading195,FALSE,FALSE
GTS,81,General Timing Specification,generische Zeitangaben,GTS,FALSE,TRUE,3/10/13,2.A.32,ch02a.html#Heading217,FALSE,FALSE
GTS,91,General Timing Specification,generische Zeitangaben,GTS,FALSE,TRUE,11/2/14,2.A.32,ch02a.html#Heading244,FALSE,FALSE
GTS,92,General Timing Specification,generische Zeitangaben,GTS,FALSE,TRUE,7/13/15,2.A.32,ch02a.html#Heading244,FALSE,FALSE
HD,3,hierarchic designator,hierarchischer Bezeichner,HD,FALSE,FALSE,9/7/96,2.8.18,,FALSE,FALSE
HD,4,hierarchic designator,hierarchischer Bezeichner,HD,FALSE,FALSE,7/23/03,2.8.20,ch2.html#Heading124,FALSE,FALSE
HD,5,hierarchic designator,hierarchischer Bezeichner,HD,FALSE,FALSE,7/23/03,2.9.21,ch02.htm#Heading142,FALSE,FALSE
HD,6,Hierarchic Designator,hierarchischer Bezeichner,HD,FALSE,FALSE,8/22/03,2.A.33,ch02A.html#Heading196,FALSE,FALSE
HD,7,Hierarchic Designator,hierarchischer Bezeichner,HD,FALSE,FALSE,10/26/07,2.A.33,ch02a.html#Heading190,TRUE,FALSE
HD,8,Hierarchic Designator,hierarchischer Bezeichner,HD,FALSE,FALSE,3/6/11,2.A.33,ch02a.html#Heading245,FALSE,FALSE
HD,9,Hierarchic Designator,hierarchischer Bezeichner,HD,FALSE,FALSE,3/17/14,2.A.33,ch02a.html#Heading245,FALSE,FALSE
HD,60,Hierarchic Designator,hierarchischer Bezeichner,HD,FALSE,FALSE,8/22/03,2.A.33,ch02A.html#Heading196,FALSE,FALSE
HD,61,Hierarchic Designator,hierarchischer Bezeichner,HD,FALSE,FALSE,5/8/07,2.A.1.33,ch02a.html#Heading196,FALSE,FALSE
HD,81,Hierarchic Designator,hierarchischer Bezeichner,HD,FALSE,FALSE,3/10/13,2.A.33,ch02a.html#Heading218,FALSE,FALSE
HD,91,Hierarchic Designator,hierarchischer Bezeichner,HD,FALSE,FALSE,11/2/14,2.A.33,ch02a.html#Heading245,FALSE,FALSE
HD,92,Hierarchic Designator,hierarchischer Bezeichner,HD,FALSE,FALSE,7/13/15,2.A.33,ch02a.html#Heading245,FALSE,FALSE
ICD,6,Insurance Certification Definition,nicht verwendet,ICD,FALSE,FALSE,8/22/03,2.A.34,ch02A.html#Heading201,FALSE,FALSE
ICD,7,Insurance Certification Definition,nicht verwendet,ICD,FALSE,FALSE,10/26/07,2.A.34,ch02a.html#Heading195,FALSE,FALSE
ICD,8,Insurance Certification Definition,nicht verwendet,ICD,FALSE,FALSE,3/6/11,2.A.34,ch02a.html#Heading250,FALSE,FALSE
ICD,9,Insurance Certification Definition,nicht verwendet,ICD,FALSE,FALSE,3/17/14,2.A.34,ch02a.html#Heading250,FALSE,FALSE
ICD,60,Insurance Certification Definition,nicht verwendet,ICD,FALSE,FALSE,8/22/03,2.A.34,ch02A.html#Heading201,FALSE,FALSE
ICD,61,Insurance Certification Definition,nicht verwendet,ICD,FALSE,FALSE,5/8/07,2.A.1.34,ch02a.html#Heading201,FALSE,FALSE
ICD,81,Insurance Certification Definition,nicht verwendet,ICD,FALSE,FALSE,3/10/13,2.A.34,ch02a.html#Heading222,FALSE,FALSE
ICD,91,Insurance Certification Definition,,ICD,FALSE,FALSE,11/2/14,2.A.34,ch02a.html#Heading250,FALSE,FALSE
ICD,92,Insurance Certification Definition,,ICD,FALSE,FALSE,7/13/15,2.A.34,ch02a.html#Heading250,FALSE,FALSE
ID,1,CODED VALUE,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,11/25/95,2.3.3.9,kap2.html#Heading34,FALSE,FALSE
ID,2,CODED VALUE,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,11/25/95,2.4.5.11,hl7chp2.html#Heading25,FALSE,FALSE
ID,3,Coded Value for HL7 tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,5/27/96,2.8.19,,FALSE,FALSE
ID,4,coded value for HL7 defined tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,4/14/99,2.8.21,ch2.html#Heading128,FALSE,FALSE
ID,5,coded value for HL7 defined tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,3/25/00,2.9.22,ch02.htm#Heading147,FALSE,FALSE
ID,6,Coded Value for HL7 Defined Tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,8/22/03,2.A.35,ch02A.html#Heading206,FALSE,FALSE
ID,7,Coded Value for HL7 Defined Tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,10/26/07,2.A.35,ch02a.html#Heading200,TRUE,FALSE
ID,8,Coded Value for HL7 Defined Tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,3/6/11,2.A.35,ch02a.html#Heading255,FALSE,FALSE
ID,9,Coded Value for HL7 Defined Tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,3/17/14,2.A.35,ch02a.html#Heading255,FALSE,FALSE
ID,20,Coded Value for HL7 Defined Tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,11/21/07,,,FALSE,FALSE
ID,60,Coded Value for HL7 Defined Tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,8/22/03,2.A.35,ch02A.html#Heading206,FALSE,FALSE
ID,61,Coded Value for HL7 Defined Tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,5/8/07,2.A.1.35,ch02a.html#Heading206,FALSE,FALSE
ID,81,Coded Value for HL7 Defined Tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,3/10/13,2.A.35,ch02a.html#Heading226,FALSE,FALSE
ID,91,Coded Value for HL7 Defined Tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,11/2/14,2.A.35,ch02a.html#Heading255,FALSE,FALSE
ID,92,Coded Value for HL7 Defined Tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,TRUE,7/13/15,2.A.35,ch02a.html#Heading255,FALSE,FALSE
ID,540,Coded Value for HL7 Defined Tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,FALSE,7/6/15,,,FALSE,FALSE
ID,630,Coded Value for HL7 Defined Tables,kodierter Wert aus HL7-Tabellen,ID,FALSE,FALSE,7/6/15,,,FALSE,FALSE
IS,3,Coded Value for user defined tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,FALSE,12/26/96,2.8.20,,FALSE,FALSE
IS,4,coded value for user-defined tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,4/14/99,2.8.22,ch2.html#Heading129,FALSE,FALSE
IS,5,coded value for user-defined tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,3/25/00,2.9.23,ch02.htm#Heading148,FALSE,FALSE
IS,6,Coded Value for User-Defined Tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,8/22/03,2.A.36,ch02A.html#Heading207,FALSE,FALSE
IS,7,Coded Value for User-Defined Tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,10/26/07,2.A.36,ch02a.html#Heading201,TRUE,FALSE
IS,8,Coded Value for User-Defined Tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,3/6/11,2.A.36,ch02a.html#Heading256,FALSE,FALSE
IS,9,Coded Value for User-Defined Tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,3/17/14,2.A.36,ch02a.html#Heading256,FALSE,FALSE
IS,60,Coded Value for User-Defined Tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,8/22/03,2.A.36,ch02A.html#Heading207,FALSE,FALSE
IS,61,Coded Value for User-Defined Tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,5/8/07,2.A.1.36,ch02a.html#Heading207,FALSE,FALSE
IS,81,Coded Value for User-Defined Tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,3/10/13,2.A.36,ch02a.html#Heading227,FALSE,FALSE
IS,91,Coded Value for User-Defined Tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,11/2/14,2.A.36,ch02a.html#Heading256,FALSE,FALSE
IS,92,Coded Value for User-Defined Tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,7/13/15,2.A.36,ch02a.html#Heading256,FALSE,FALSE
IS,530,Coded Value for User-Defined Tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,12/17/11,,,FALSE,FALSE
IS,540,Coded Value for User-Defined Tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,7/6/15,,,FALSE,FALSE
IS,630,Coded Value for User-Defined Tables,kodierter Wert aus user-defined Tabellen,IS,FALSE,TRUE,7/6/15,,,FALSE,FALSE
JCC,3,Job Code Class,Tätigkeitsklassifikation,JCC,FALSE,FALSE,7/20/97,,,FALSE,FALSE
JCC,4,job code/class,Tätigkeitsklassifikation,JCC,FALSE,FALSE,4/14/99,2.8.23,ch2.html#Heading130,FALSE,FALSE
JCC,5,job code/class,Tätigkeitsklassifikation,JCC,FALSE,FALSE,3/25/00,2.9.24,ch02.htm#Heading149,FALSE,FALSE
JCC,6,Job Code/Class,Tätigkeitsklassifikation,JCC,FALSE,FALSE,8/22/03,2.A.37,ch02A.html#Heading208,FALSE,FALSE
JCC,7,Job Code/Class,Tätigkeitsklassifikation,JCC,FALSE,FALSE,10/26/07,2.A.37,ch02a.html#Heading202,FALSE,FALSE
JCC,8,Job Code/Class,Tätigkeitsklassifikation,JCC,FALSE,FALSE,3/6/11,2.A.37,ch02a.html#Heading257,FALSE,FALSE
JCC,9,Job Code/Class,Tätigkeitsklassifikation,JCC,FALSE,FALSE,3/17/14,2.A.37,ch02a.html#Heading257,FALSE,FALSE
JCC,60,Job Code/Class,Tätigkeitsklassifikation,JCC,FALSE,FALSE,8/22/03,2.A.37,ch02A.html#Heading208,FALSE,FALSE
JCC,61,Job Code/Class,Tätigkeitsklassifikation,JCC,FALSE,FALSE,5/8/07,2.A.1.37,ch02a.html#Heading208,FALSE,FALSE
JCC,81,Job Code/Class,Tätigkeitsklassifikation,JCC,FALSE,FALSE,3/10/13,2.A.37,ch02a.html#Heading228,FALSE,FALSE
JCC,91,Job Code/Class,Tätigkeitsklassifikation,JCC,FALSE,FALSE,11/2/14,2.A.37,ch02a.html#Heading257,FALSE,FALSE
JCC,92,Job Code/Class,Tätigkeitsklassifikation,JCC,FALSE,FALSE,7/13/15,2.A.37,ch02a.html#Heading257,FALSE,FALSE
LA1,4,Location with address information (variant 1),CM für Orts- u. Adressangaben (Variante 1),LA1,FALSE,FALSE,12/30/01,,,FALSE,FALSE
LA1,5,Location with address information (variant 1),CM für Orts- u. Adressangaben (Variante 1),LA1,FALSE,FALSE,11/29/01,,,FALSE,FALSE
LA1,6,Location with Address Variation 1,Orts- u. Adressangaben (Variante 1),LA1,FALSE,FALSE,8/22/03,2.A.38,ch02A.html#Heading213,FALSE,FALSE
LA1,7,Location with Address Variation 1,Orts- u. Adressangaben (Variante 1),LA1,FALSE,FALSE,10/26/07,2.A.38,ch02a.html#Heading207,FALSE,FALSE
LA1,8,Location with Address Variation 1,Orts- u. Adressangaben (Variante 1),LA1,FALSE,FALSE,3/6/11,2.A.38,ch02a.html#Heading262,FALSE,FALSE
LA1,60,Location with Address Variation 1,Orts- u. Adressangaben (Variante 1),LA1,FALSE,FALSE,8/22/03,2.A.38,ch02A.html#Heading213,FALSE,FALSE
LA1,61,Location with Address Variation 1,Orts- u. Adressangaben (Variante 1),LA1,FALSE,FALSE,5/8/07,2.A.1.38,ch02a.html#Heading213,FALSE,FALSE
LA1,81,Location with Address Variation 1,,LA1,FALSE,FALSE,3/10/13,2.A.38,ch02a.html#Heading232,FALSE,FALSE
LA2,4,Location with address information (variant 2),CM für Orts- u. Adressangaben (Variante 2),LA2,FALSE,FALSE,12/30/01,,,FALSE,FALSE
LA2,5,Location with address information (variant 2),CM für Orts- u. Adressangaben (Variante 2),LA2,FALSE,FALSE,11/29/01,,,FALSE,FALSE
LA2,6,Location with Address Variation 2,Orts- u. Adressangaben (Variante 2),LA2,FALSE,FALSE,8/22/03,2.A.39,ch02A.html#Heading225,FALSE,FALSE
LA2,7,Location with Address Variation 2,Orts- u. Adressangaben (Variante 2),LA2,FALSE,FALSE,10/26/07,2.A.39,ch02a.html#Heading218,FALSE,FALSE
LA2,8,Location with Address Variation 2,Orts- u. Adressangaben (Variante 2),LA2,FALSE,FALSE,3/6/11,2.A.39,ch02a.html#Heading273,FALSE,FALSE
LA2,60,Location with Address Variation 2,Orts- u. Adressangaben (Variante 2),LA2,FALSE,FALSE,8/22/03,2.A.39,ch02A.html#Heading225,FALSE,FALSE
LA2,61,Location with Address Variation 2,Orts- u. Adressangaben (Variante 2),LA2,FALSE,FALSE,5/8/07,2.A.1.39,ch02a.html#Heading225,FALSE,FALSE
LA2,81,Location with Address Variation 2,Orts- u. Adressangaben (Variante 2),LA2,FALSE,FALSE,3/10/13,2.A.39,ch02a.html#Heading242,FALSE,FALSE
MA,3,multiplexed array,multiplexed Array,MA,FALSE,FALSE,9/7/96,2.8.2,,FALSE,FALSE
MA,4,multiplexed array,multiplexed Array,MA,FALSE,FALSE,4/14/99,2.8.24,ch2.html#Heading134,FALSE,FALSE
MA,5,multiplexed array,multiplexed Array,MA,FALSE,FALSE,3/25/00,2.9.25,ch02.htm#Heading153,FALSE,FALSE
MA,6,Multiplexed Array,multiplexed Array,MA,FALSE,FALSE,8/22/03,2.A.40,ch02A.html#Heading243,FALSE,FALSE
MA,7,Multiplexed Array,multiplexed Array,MA,FALSE,FALSE,10/26/07,2.A.40,ch02a.html#Heading236,FALSE,FALSE
MA,8,Multiplexed Array,multiplexed Array,MA,TRUE,FALSE,3/6/11,2.A.40,ch02a.html#Heading291,FALSE,FALSE
MA,9,Multiplexed Array,multiplexed Array,MA,TRUE,FALSE,3/17/14,2.A.40,ch02a.html#Heading264,FALSE,FALSE
MA,60,Multiplexed Array,multiplexed Array,MA,FALSE,FALSE,8/22/03,2.A.40,ch02A.html#Heading243,FALSE,FALSE
MA,61,Multiplexed Array,multiplexed Array,MA,FALSE,FALSE,5/8/07,2.A.1.40,ch02a.html#Heading243,FALSE,FALSE
MA,81,Multiplexed Array,multiplexed Array,MA,TRUE,FALSE,3/10/13,2.A.40,ch02a.html#Heading259,FALSE,FALSE
MA,91,Multiplexed Array,multiplexed Array,MA,TRUE,FALSE,11/2/14,2.A.40,ch02a.html#Heading264,FALSE,FALSE
MA,92,Multiplexed Array,multiplexed Array,MA,TRUE,FALSE,7/13/15,2.A.40,ch02a.html#Heading264,FALSE,FALSE
MO,2,money,Geldbetrag,MO,FALSE,FALSE,7/23/03,2.4.5.21,hl7chp2.html#Heading35,FALSE,FALSE
MO,3,money,Geldbetrag,MO,FALSE,FALSE,5/27/96,2.8.23,,FALSE,FALSE
MO,4,money,Geldbetrag,MO,FALSE,FALSE,4/14/99,2.8.25,ch2.html#Heading135,FALSE,FALSE
MO,5,money,Geldbetrag,MO,FALSE,FALSE,3/25/00,2.9.26,ch02.htm#Heading154,FALSE,FALSE
MO,6,Money,Geldbetrag,MO,FALSE,FALSE,8/22/03,2.A.41,ch02A.html#Heading244,FALSE,FALSE
MO,7,Money,Geldbetrag,MO,FALSE,FALSE,10/26/07,2.A.41,ch02a.html#Heading237,FALSE,FALSE
MO,8,Money,Geldbetrag,MO,FALSE,FALSE,3/6/11,2.A.41,ch02a.html#Heading292,FALSE,FALSE
MO,9,Money,Geldbetrag,MO,FALSE,FALSE,3/17/14,2.A.41,ch02a.html#Heading265,FALSE,FALSE
MO,20,Money,Geldbetrag,MO,FALSE,FALSE,11/21/07,,,FALSE,FALSE
MO,60,Money,Geldbetrag,MO,FALSE,FALSE,8/22/03,2.A.41,ch02A.html#Heading244,FALSE,FALSE
MO,61,Money,Geldbetrag,MO,FALSE,FALSE,5/8/07,2.A.1.41,ch02a.html#Heading244,FALSE,FALSE
MO,81,Money,Geldbetrag,MO,FALSE,FALSE,3/10/13,2.A.41,ch02a.html#Heading260,FALSE,FALSE
MO,91,Money,Geldbetrag,MO,FALSE,FALSE,11/2/14,2.A.41,ch02a.html#Heading265,FALSE,FALSE
MO,92,Money,Geldbetrag,MO,FALSE,FALSE,7/13/15,2.A.41,ch02a.html#Heading265,FALSE,FALSE
MOC,4,Charge To Practise,-,MOC,FALSE,FALSE,12/30/01,,,FALSE,FALSE
MOC,5,Charge To Practise,-,MOC,FALSE,FALSE,11/29/01,,,FALSE,FALSE
MOC,6,Money and Code,Geldbetrag mit Berechnungsart,MOC,FALSE,FALSE,8/22/03,2.A.42,ch02A.html#Heading248,FALSE,FALSE
MOC,7,Money and Code,Geldbetrag mit Berechnungsart,MOC,FALSE,FALSE,10/26/07,2.A.42,ch02a.html#Heading241,FALSE,FALSE
MOC,8,Money and Code,Geldbetrag mit Berechnungsart,MOC,FALSE,FALSE,3/6/11,2.A.42,ch02a.html#Heading296,FALSE,FALSE
MOC,9,Money and Code,Geldbetrag mit Berechnungsart,MOC,FALSE,FALSE,3/17/14,2.A.42,ch02a.html#Heading269,FALSE,FALSE
MOC,60,Money and Code,Geldbetrag mit Berechnungsart,MOC,FALSE,FALSE,8/22/03,2.A.42,ch02A.html#Heading248,FALSE,FALSE
MOC,61,Money and Code,Geldbetrag mit Berechnungsart,MOC,FALSE,FALSE,5/8/07,2.A.1.42,ch02a.html#Heading248,FALSE,FALSE
MOC,81,Money and Code,Geldbetrag mit Berechnungsart,MOC,FALSE,FALSE,3/10/13,2.A.42,ch02a.html#Heading263,FALSE,FALSE
MOC,91,Money and Code,Geldbetrag mit Berechnungsart,MOC,FALSE,FALSE,11/2/14,2.A.42,ch02a.html#Heading269,FALSE,FALSE
MOC,92,Money and Code,Geldbetrag mit Berechnungsart,MOC,FALSE,FALSE,7/13/15,2.A.42,ch02a.html#Heading269,FALSE,FALSE
MOP,4,money or percentage,absoluter oder relativer Geldbetrag,MOP,FALSE,FALSE,12/27/02,,,FALSE,FALSE
MOP,5,money or percentage,absoluter oder relativer Geldbetrag,MOP,FALSE,FALSE,12/27/02,,,FALSE,FALSE
MOP,6,Money or Percentage,absoluter oder relativer Geldbetrag,MOP,FALSE,FALSE,8/22/03,2.A.43,ch02A.html#Heading251,FALSE,FALSE
MOP,7,Money or Percentage,absoluter oder relativer Geldbetrag,MOP,FALSE,FALSE,10/26/07,2.A.43,ch02a.html#Heading245,FALSE,FALSE
MOP,8,Money or Percentage,absoluter oder relativer Geldbetrag,MOP,FALSE,FALSE,3/6/11,2.A.43,ch02a.html#Heading300,FALSE,FALSE
MOP,9,Money or Percentage,absoluter oder relativer Geldbetrag,MOP,FALSE,FALSE,3/17/14,2.A.43,ch02a.html#Heading273,FALSE,FALSE
MOP,60,Money or Percentage,absoluter oder relativer Geldbetrag,MOP,FALSE,FALSE,8/22/03,2.A.43,ch02A.html#Heading251,FALSE,FALSE
MOP,61,Money or Percentage,absoluter oder relativer Geldbetrag,MOP,FALSE,FALSE,5/8/07,2.A.1.43,ch02a.html#Heading251,FALSE,FALSE
MOP,81,Money or Percentage,absoluter oder relativer Geldbetrag,MOP,FALSE,FALSE,3/10/13,2.A.43,ch02a.html#Heading266,FALSE,FALSE
MOP,91,Money or Percentage,absoluter oder relativer Geldbetrag,MOP,FALSE,FALSE,11/2/14,2.A.43,ch02a.html#Heading273,FALSE,FALSE
MOP,92,Money or Percentage,absoluter oder relativer Geldbetrag,MOP,FALSE,FALSE,7/13/15,2.A.43,ch02a.html#Heading273,FALSE,FALSE
MSG,4,Message Type,Nachrichtentyp,MSG,FALSE,FALSE,12/30/01,2.24.1.9,ch2.html#Heading477,FALSE,FALSE
MSG,5,Message Type,Nachrichtentyp,MSG,FALSE,FALSE,11/29/01,2.24.1.9,,FALSE,FALSE
MSG,6,Message Type,Nachrichtentyp,MSG,FALSE,FALSE,8/22/03,2.A.44,ch02A.html#Heading256,FALSE,FALSE
MSG,7,Message Type,Nachrichtentyp,MSG,FALSE,FALSE,10/26/07,2.A.44,ch02a.html#Heading250,FALSE,FALSE
MSG,8,Message Type,Nachrichtentyp,MSG,FALSE,FALSE,3/6/11,2.A.44,ch02a.html#Heading305,FALSE,FALSE
MSG,9,Message Type,Nachrichtentyp,MSG,FALSE,FALSE,3/17/14,2.A.44,ch02a.html#Heading278,FALSE,FALSE
MSG,60,Message Type,Nachrichtentyp,MSG,FALSE,FALSE,8/22/03,2.A.44,ch02A.html#Heading256,FALSE,FALSE
MSG,61,Message Type,Nachrichtentyp,MSG,FALSE,FALSE,5/8/07,2.A.1.44,ch02a.html#Heading256,FALSE,FALSE
